"TimeFrame_Name","TimeFrame_Value","Depth","n","ndays","mean","median","min","max","range","sd","var","cv","q01","q05","q10","q25","q50","q75","q90","q95","q99","n_below_2"
"JulianDay","148",2,2,2,15.2635,15.2635,13.6106666666667,16.9163333333333,3.30566666666667,2.33745931634233,5.46371605555556,0.153140453784671,13.6437233333333,13.77595,13.9412333333333,14.4370833333333,15.2635,16.0899166666667,16.5857666666667,16.75105,16.8832766666667,0
"JulianDay","148",3,2,2,14.7549791666667,14.7549791666667,13.6737916666667,15.8361666666667,2.162375,1.52903002596826,2.3379328203125,0.103628070815751,13.6954154166667,13.7819104166667,13.8900291666667,14.2143854166667,14.7549791666667,15.2955729166667,15.6199291666667,15.7280479166667,15.8145429166667,0
"JulianDay","148",4,2,2,13.7481875,13.7481875,13.5736666666667,13.9227083333333,0.349041666666666,0.246809729416654,0.0609150425347222,0.0179521649247695,13.5771570833333,13.59111875,13.6085708333333,13.6609270833333,13.7481875,13.8354479166667,13.8878041666667,13.90525625,13.9192179166667,0
"JulianDay","148",5,2,2,11.8305208333333,11.8305208333333,10.4334166666667,13.227625,2.79420833333333,1.97580366054796,3.90380010503472,0.167009017471234,10.46135875,10.5731270833333,10.7128375,11.13196875,11.8305208333333,12.5290729166667,12.9482041666667,13.0879145833333,13.1996829166667,0
"JulianDay","148",6,2,2,10.9161458333333,10.9161458333333,9.52041666666667,12.311875,2.79145833333333,1.9738591168997,3.89611981336805,0.18082014907426,9.54833125,9.65998958333333,9.7995625,10.21828125,10.9161458333333,11.6140104166667,12.0327291666667,12.1723020833333,12.2839604166667,0
"JulianDay","148",7,2,2,10.5174583333333,10.5174583333333,9.14679166666667,11.888125,2.74133333333333,1.93841538949272,3.75745422222222,0.184304546598415,9.174205,9.28385833333333,9.420925,9.832125,10.5174583333333,11.2027916666667,11.6139916666667,11.7510583333333,11.8607116666667,0
"JulianDay","148",8,2,2,10.46,10.46,9.10870833333333,11.8112916666667,2.70258333333333,1.91101500172174,3.65197833680556,0.182697418902652,9.13573416666667,9.2438375,9.37896666666667,9.78435416666667,10.46,11.1356458333333,11.5410333333333,11.6761625,11.7842658333333,0
"JulianDay","148",9,2,2,10.2360416666667,10.2360416666667,8.90645833333333,11.565625,2.65916666666667,1.88031478230523,3.53558368055556,0.183695499054914,8.93305,9.03941666666667,9.172375,9.57125,10.2360416666667,10.9008333333333,11.2997083333333,11.4326666666667,11.5390333333333,0
"JulianDay","148",10,2,2,10.2244583333333,10.2244583333333,8.91775,11.5311666666667,2.61341666666667,1.84796464706594,3.41497333680556,0.180739613466005,8.94388416666667,9.04842083333333,9.17909166666667,9.57110416666667,10.2244583333333,10.8778125,11.269825,11.4004958333333,11.5050325,0
"JulianDay","149",1,2,2,17.8228333333333,17.8228333333333,13.3680833333333,22.2775833333333,8.9095,6.29996786698154,39.689595125,0.353477348362955,13.4571783333333,13.8135583333333,14.2590333333333,15.5954583333333,17.8228333333333,20.0502083333333,21.3866333333333,21.8321083333333,22.1884883333333,0
"JulianDay","149",2,2,2,15.8881041666667,15.8881041666667,13.4930416666667,18.2831666666667,4.790125,3.38712987023121,11.4726487578125,0.213186534699176,13.5409429166667,13.7325479166667,13.9720541666667,14.6905729166667,15.8881041666667,17.0856354166667,17.8041541666667,18.0436604166667,18.2352654166667,0
"JulianDay","149",3,2,2,14.8967083333333,14.8967083333333,13.4905,16.3029166666667,2.81241666666666,1.98867889652206,3.95484375347221,0.133497874296977,13.5186241666667,13.6311208333333,13.7717416666667,14.1936041666667,14.8967083333333,15.5998125,16.021675,16.1622958333333,16.2747925,0
"JulianDay","149",4,2,2,13.5404583333333,13.5404583333333,13.2965,13.7844166666667,0.487916666666667,0.345009183653937,0.119031336805556,0.0254798748432767,13.3013791666667,13.3208958333333,13.3452916666667,13.4184791666667,13.5404583333333,13.6624375,13.735625,13.7600208333333,13.7795375,0
"JulianDay","149",5,2,2,11.8571666666667,11.8571666666667,10.5330416666667,13.1812916666667,2.64825,1.87259553327727,3.50661403125,0.15792942664301,10.5595241666667,10.6654541666667,10.7978666666667,11.1951041666667,11.8571666666667,12.5192291666667,12.9164666666667,13.0488791666667,13.1548091666667,0
"JulianDay","149",6,2,2,11.1594375,11.1594375,9.60354166666667,12.7153333333333,3.11179166666667,2.20036898913979,4.84162368836806,0.197175618317661,9.63465958333333,9.75913125,9.91472083333333,10.3814895833333,11.1594375,11.9373854166667,12.4041541666667,12.55974375,12.6842154166667,0
"JulianDay","149",7,2,2,10.7206458333333,10.7206458333333,9.21566666666667,12.225625,3.00995833333333,2.12836194858896,4.52992458420139,0.198529266023444,9.24576625,9.36616458333333,9.5166625,9.96815625,10.7206458333333,11.4731354166667,11.9246291666667,12.0751270833333,12.1955254166667,0
"JulianDay","149",8,2,2,10.6107708333333,10.6107708333333,9.14158333333333,12.0799583333333,2.938375,2.07774488816902,4.3170238203125,0.19581469817837,9.17096708333333,9.28850208333333,9.43542083333333,9.87617708333333,10.6107708333333,11.3453645833333,11.7861208333333,11.9330395833333,12.0505745833333,0
"JulianDay","149",9,2,2,10.4440208333333,10.4440208333333,8.96429166666667,11.92375,2.95945833333333,2.09265305613904,4.37919681336806,0.200368525641014,8.99388625,9.11226458333333,9.2602375,9.70415625,10.4440208333333,11.1838854166667,11.6278041666667,11.7757770833333,11.8941554166667,0
"JulianDay","149",10,2,2,10.4852083333333,10.4852083333333,8.9725,11.9979166666667,3.02541666666667,2.1392926409148,4.57657300347222,0.204029578898668,9.00275416666667,9.12377083333333,9.27504166666667,9.72885416666667,10.4852083333333,11.2415625,11.695375,11.8466458333333,11.9676625,0
"JulianDay","150",1,2,2,17.4554791666667,17.4554791666667,13.659625,21.2513333333333,7.59170833333333,5.36814844329042,28.8170177092014,0.307533720044853,13.7355420833333,14.0392104166667,14.4187958333333,15.5575520833333,17.4554791666667,19.35340625,20.4921625,20.8717479166667,21.17541625,0
"JulianDay","150",2,2,2,16.927875,16.927875,13.540375,20.315375,6.775,4.79064844253886,22.9503125,0.283003533670875,13.608125,13.879125,14.217875,15.234125,16.927875,18.621625,19.637875,19.976625,20.247625,0
"JulianDay","150",3,2,2,15.9595208333333,15.9595208333333,13.5805,18.3385416666667,4.75804166666667,3.36444352766814,11.3194802508681,0.210811061485073,13.6280804166667,13.8184020833333,14.0563041666667,14.7700104166667,15.9595208333333,17.14903125,17.8627375,18.1006395833333,18.29096125,0
"JulianDay","150",4,2,2,13.9191458333333,13.9191458333333,13.5174166666667,14.320875,0.803458333333333,0.568130835900842,0.322772646701389,0.0408165014364812,13.52545125,13.5575895833333,13.5977625,13.71828125,13.9191458333333,14.1200104166667,14.2405291666667,14.2807020833333,14.3128404166667,0
"JulianDay","150",5,2,2,11.993875,11.993875,10.8375,13.15025,2.31275,1.63536120818919,2.67440628125,0.136349695839684,10.8606275,10.9531375,11.068775,11.4156875,11.993875,12.5720625,12.918975,13.0346125,13.1271225,0
"JulianDay","150",6,2,2,11.0195416666667,11.0195416666667,9.650625,12.3884583333333,2.73783333333333,1.93594051575857,3.74786568055555,0.175682489736815,9.67800333333333,9.78751666666667,9.92440833333333,10.3350833333333,11.0195416666667,11.704,12.114675,12.2515666666667,12.36108,0
"JulianDay","150",7,2,2,10.652,10.652,9.33116666666667,11.9728333333333,2.64166666666667,1.86794041363446,3.48920138888889,0.175360534513187,9.35758333333333,9.46325,9.59533333333333,9.99158333333333,10.652,11.3124166666667,11.7086666666667,11.84075,11.9464166666667,0
"JulianDay","150",8,2,2,10.5527291666667,10.5527291666667,9.29925,11.8062083333333,2.50695833333333,1.77268723765213,3.14242004253472,0.167983770800409,9.32431958333333,9.42459791666667,9.54994583333333,9.92598958333333,10.5527291666667,11.17946875,11.5555125,11.6808604166667,11.78113875,0
"JulianDay","150",9,2,2,10.2803125,10.2803125,9.04466666666667,11.5159583333333,2.47129166666667,1.74746709578981,3.05364125086806,0.169981904323415,9.06937958333333,9.16823125,9.29179583333333,9.66248958333333,10.2803125,10.8981354166667,11.2688291666667,11.39239375,11.4912454166667,0
"JulianDay","150",10,2,2,10.24675,10.24675,9.02104166666667,11.4724583333333,2.45141666666667,1.73341334851372,3.00472183680556,0.169167135776097,9.04555583333333,9.1436125,9.26618333333333,9.63389583333333,10.24675,10.8596041666667,11.2273166666667,11.3498875,11.4479441666667,0
"JulianDay","151",1,2,2,17.7487916666667,17.7487916666667,14.342375,21.1552083333333,6.81283333333333,4.81740064909375,23.2073490138889,0.271421330509002,14.4105033333333,14.6830166666667,15.0236583333333,16.0455833333333,17.7487916666667,19.452,20.473925,20.8145666666667,21.08708,0
"JulianDay","151",2,2,2,17.3730833333333,17.3730833333333,14.1096666666667,20.6365,6.52683333333333,4.6151681096744,21.2997766805556,0.26565049053897,14.174935,14.4360083333333,14.76235,15.741375,17.3730833333333,19.0047916666667,19.9838166666667,20.3101583333333,20.5712316666667,0
"JulianDay","151",3,2,2,16.4758333333333,16.4758333333333,14.1166666666667,18.835,4.71833333333333,3.33636549589853,11.1313347222222,0.202500561179416,14.16385,14.3525833333333,14.5885,15.29625,16.4758333333333,17.6554166666667,18.3631666666667,18.5990833333333,18.7878166666667,0
"JulianDay","151",4,2,2,14.2924583333333,14.2924583333333,14.0117083333333,14.5732083333333,0.561500000000001,0.397040457636247,0.157641125,0.0277797176928098,14.0173233333333,14.0397833333333,14.0678583333333,14.1520833333333,14.2924583333333,14.4328333333333,14.5170583333333,14.5451333333333,14.5675933333333,0
"JulianDay","151",5,2,2,12.3055,12.3055,11.038625,13.572375,2.53375,1.79163180683141,3.20994453125,0.145596018595865,11.0639625,11.1653125,11.292,11.6720625,12.3055,12.9389375,13.319,13.4456875,13.5470375,0
"JulianDay","151",6,2,2,11.3038333333333,11.3038333333333,9.88729166666667,12.720375,2.83308333333333,2.00329243666659,4.01318058680556,0.177222396827028,9.9156225,10.0289458333333,10.1706,10.5955625,11.3038333333333,12.0121041666667,12.4370666666667,12.5787208333333,12.6920441666667,0
"JulianDay","151",7,2,2,10.7816458333333,10.7816458333333,9.43395833333333,12.1293333333333,2.695375,1.90591794034069,3.6325231953125,0.176774304202074,9.46091208333333,9.56872708333333,9.70349583333333,10.1078020833333,10.7816458333333,11.4554895833333,11.8597958333333,11.9945645833333,12.1023795833333,0
"JulianDay","151",8,2,2,10.5765208333333,10.5765208333333,9.30229166666667,11.85075,2.54845833333333,1.80203216907137,3.24731993836805,0.170380430149773,9.32777625,9.42971458333333,9.5571375,9.93940625,10.5765208333333,11.2136354166667,11.5959041666667,11.7233270833333,11.8252654166667,0
"JulianDay","151",9,2,2,10.2987083333333,10.2987083333333,9.06541666666667,11.532,2.46658333333333,1.74413780136172,3.04201667013889,0.169355005007429,9.0900825,9.18874583333333,9.312075,9.6820625,10.2987083333333,10.9153541666667,11.2853416666667,11.4086708333333,11.5073341666667,0
"JulianDay","151",10,2,2,10.2690208333333,10.2690208333333,9.069625,11.4684166666667,2.39879166666667,1.69620185415378,2.87710073003472,0.165176590999591,9.09361291666667,9.18956458333333,9.30950416666667,9.66932291666667,10.2690208333333,10.86871875,11.2285375,11.3484770833333,11.44442875,0
"JulianDay","152",1,2,2,16.6698333333333,16.6698333333333,14.2865833333333,19.0530833333333,4.7665,3.37042447252568,11.359761125,0.202187052811507,14.3342483333333,14.5249083333333,14.7632333333333,15.4782083333333,16.6698333333333,17.8614583333333,18.5764333333333,18.8147583333333,19.0054183333333,0
"JulianDay","152",2,2,2,16.5663125,16.5663125,14.1529583333333,18.9796666666667,4.82670833333333,3.41299819330962,11.6485566675347,0.206020391883204,14.2012254166667,14.39429375,14.6356291666667,15.3596354166667,16.5663125,17.7729895833333,18.4969958333333,18.73833125,18.9313995833333,0
"JulianDay","152",3,2,2,16.4863125,16.4863125,14.110875,18.86175,4.750875,3.35937592906964,11.2854066328125,0.203767575621877,14.15838375,14.34841875,14.5859625,15.29859375,16.4863125,17.67403125,18.3866625,18.62420625,18.81424125,0
"JulianDay","152",4,2,2,15.1541041666667,15.1541041666667,13.977875,16.3303333333333,2.35245833333333,1.6634392399588,2.76703010503472,0.109768233190435,14.0013995833333,14.0954979166667,14.2131208333333,14.5659895833333,15.1541041666667,15.74221875,16.0950875,16.2127104166667,16.30680875,0
"JulianDay","152",5,2,2,12.5413541666667,12.5413541666667,11.637375,13.4453333333333,1.80795833333333,1.27841959760273,1.63435666753472,0.101936328454913,11.6554545833333,11.7277729166667,11.8181708333333,12.0893645833333,12.5413541666667,12.99334375,13.2645375,13.3549354166667,13.42725375,0
"JulianDay","152",6,2,2,11.3694166666667,11.3694166666667,10.0504166666667,12.6884166666667,2.638,1.86534768877011,3.479522,0.164067141125984,10.0767966666667,10.1823166666667,10.3142166666667,10.7099166666667,11.3694166666667,12.0289166666667,12.4246166666667,12.5565166666667,12.6620366666667,0
"JulianDay","152",7,2,2,10.8680625,10.8680625,9.55941666666667,12.1767083333333,2.61729166666667,1.85070468584304,3.42510783420139,0.170288373465191,9.58558958333333,9.69028125,9.82114583333333,10.2137395833333,10.8680625,11.5223854166667,11.9149791666667,12.04584375,12.1505354166667,0
"JulianDay","152",8,2,2,10.6181666666667,10.6181666666667,9.37966666666667,11.8566666666667,2.477,1.75150349699908,3.0677645,0.164953475678389,9.40443666666667,9.50351666666667,9.62736666666667,9.99891666666667,10.6181666666667,11.2374166666667,11.6089666666667,11.7328166666667,11.8318966666667,0
"JulianDay","152",9,2,2,10.3314375,10.3314375,9.151,11.511875,2.360875,1.66939072203379,2.7868653828125,0.161583586217677,9.17460875,9.26904375,9.3870875,9.74121875,10.3314375,10.92165625,11.2757875,11.39383125,11.48826625,0
"JulianDay","152",10,2,2,10.2690416666667,10.2690416666667,9.14583333333333,11.39225,2.24641666666667,1.58845645837048,2.52319392013889,0.154684001675309,9.1682975,9.25815416666667,9.370475,9.7074375,10.2690416666667,10.8306458333333,11.1676083333333,11.2799291666667,11.3697858333333,0
"JulianDay","153",1,2,2,15.7715833333333,15.7715833333333,14.1875833333333,17.3555833333333,3.168,2.24011428279898,5.018112,0.142034837939479,14.2192633333333,14.3459833333333,14.5043833333333,14.9795833333333,15.7715833333333,16.5635833333333,17.0387833333333,17.1971833333333,17.3239033333333,0
"JulianDay","153",2,2,2,15.6770625,15.6770625,14.0817083333333,17.2724166666667,3.19070833333334,2.25617149928843,5.09030983420139,0.143915449676139,14.1136154166667,14.24124375,14.4007791666667,14.8793854166667,15.6770625,16.4747395833333,16.9533458333333,17.11288125,17.2405095833333,0
"JulianDay","153",3,2,2,15.7168333333333,15.7168333333333,14.11175,17.3219166666667,3.21016666666667,2.26993061873901,5.15258501388889,0.144426715649188,14.1438516666667,14.2722583333333,14.4327666666667,14.9142916666667,15.7168333333333,16.519375,17.0009,17.1614083333333,17.289815,0
"JulianDay","153",4,2,2,15.2860416666667,15.2860416666667,14.01,16.5620833333333,2.55208333333333,1.80459543115317,3.25656467013889,0.118055116589688,14.0355208333333,14.1376041666667,14.2652083333333,14.6480208333333,15.2860416666667,15.9240625,16.306875,16.4344791666667,16.5365625,0
"JulianDay","153",5,2,2,12.7810625,12.7810625,11.6542083333333,13.9079166666667,2.25370833333333,1.59361244531663,2.53960062586806,0.124685443429811,11.6767454166667,11.76689375,11.8795791666667,12.2176354166667,12.7810625,13.3444895833333,13.6825458333333,13.79523125,13.8853795833333,0
"JulianDay","153",6,2,2,11.8433541666667,11.8433541666667,10.0421666666667,13.6445416666667,3.602375,2.54726379087689,6.4885528203125,0.215079592742925,10.0781904166667,10.2222854166667,10.4024041666667,10.9427604166667,11.8433541666667,12.7439479166667,13.2843041666667,13.4644229166667,13.6085179166667,0
"JulianDay","153",7,2,2,11.1511666666667,11.1511666666667,9.46583333333333,12.8365,3.37066666666667,2.38342125711946,5.68069688888889,0.213737389850341,9.49954,9.63436666666667,9.8029,10.3085,11.1511666666667,11.9938333333333,12.4994333333333,12.6679666666667,12.8027933333333,0
"JulianDay","153",8,2,2,10.7539791666667,10.7539791666667,9.36925,12.1387083333333,2.76945833333333,1.95830276771359,3.83494973003472,0.182100293980818,9.39694458333333,9.50772291666667,9.64619583333334,10.0616145833333,10.7539791666667,11.44634375,11.8617625,12.0002354166667,12.11101375,0
"JulianDay","153",9,2,2,10.3917708333333,10.3917708333333,9.118,11.6655416666667,2.54754166666667,1.80138398785528,3.24498427170139,0.173347162552607,9.14347541666667,9.24537708333333,9.37275416666667,9.75488541666667,10.3917708333333,11.02865625,11.4107875,11.5381645833333,11.64006625,0
"JulianDay","153",10,2,2,10.3027083333333,10.3027083333333,9.11383333333333,11.4915833333333,2.37775,1.68132314896631,2.82684753125,0.163192346572267,9.13761083333333,9.23272083333334,9.35160833333333,9.70827083333333,10.3027083333333,10.8971458333333,11.2538083333333,11.3726958333333,11.4678058333333,0
"JulianDay","154",1,2,2,15.6279375,15.6279375,14.3584166666667,16.8974583333333,2.53904166666667,1.79537358021519,3.22336629253472,0.114882311259256,14.3838070833333,14.48536875,14.6123208333333,14.9931770833333,15.6279375,16.2626979166667,16.6435541666667,16.77050625,16.8720679166667,0
"JulianDay","154",2,2,2,15.4198333333333,15.4198333333333,14.24575,16.5939166666667,2.34816666666666,1.66040457335621,2.75694334722222,0.107679800258728,14.2692316666667,14.3631583333333,14.4805666666667,14.8327916666667,15.4198333333333,16.006875,16.3591,16.4765083333333,16.570435,0
"JulianDay","154",3,2,2,15.4005833333333,15.4005833333333,14.2965416666667,16.504625,2.20808333333333,1.561350698425,2.43781600347222,0.10138256873982,14.3186225,14.4069458333333,14.51735,14.8485625,15.4005833333333,15.9526041666667,16.2838166666667,16.3942208333333,16.4825441666667,0
"JulianDay","154",4,2,2,15.0841458333333,15.0841458333333,14.2477083333333,15.9205833333333,1.672875,1.18290125657745,1.3992553828125,0.0784201684104273,14.2644370833333,14.3313520833333,14.4149958333333,14.6659270833333,15.0841458333333,15.5023645833333,15.7532958333333,15.8369395833333,15.9038545833333,0
"JulianDay","154",5,2,2,12.934875,12.934875,11.7169583333333,14.1527916666667,2.43583333333333,1.72239426784023,2.96664201388889,0.133158941840585,11.7413166666667,11.83875,11.9605416666667,12.3259166666667,12.934875,13.5438333333333,13.9092083333333,14.031,14.1284333333333,0
"JulianDay","154",6,2,2,11.8284166666667,11.8284166666667,10.08425,13.5725833333333,3.48833333333333,2.46662415503907,6.08423472222222,0.208533756000513,10.1191333333333,10.2586666666667,10.4330833333333,10.9563333333333,11.8284166666667,12.7005,13.22375,13.3981666666667,13.5377,0
"JulianDay","154",7,2,2,11.1895833333333,11.1895833333333,9.49875,12.8804166666667,3.38166666666667,2.39119943171251,5.71783472222222,0.213698701772855,9.53256666666667,9.66783333333333,9.83691666666667,10.3441666666667,11.1895833333333,12.035,12.54225,12.7113333333333,12.8466,0
"JulianDay","154",8,2,2,10.68375,10.68375,9.3715,11.996,2.6245,1.85580174722409,3.444000125,0.173703217243393,9.397745,9.502725,9.63395,10.027625,10.68375,11.339875,11.73355,11.864775,11.969755,0
"JulianDay","154",9,2,2,10.3391458333333,10.3391458333333,9.101625,11.5766666666667,2.47504166666667,1.75011874621925,3.06291562586805,0.169271115276939,9.12637541666667,9.22537708333333,9.34912916666667,9.72038541666667,10.3391458333333,10.95790625,11.3291625,11.4529145833333,11.55191625,0
"JulianDay","154",10,2,2,10.3024583333333,10.3024583333333,9.082,11.5229166666667,2.44091666666667,1.72598872731126,2.97903708680556,0.167531735772895,9.10640916666667,9.20404583333333,9.32609166666667,9.69222916666667,10.3024583333333,10.9126875,11.278825,11.4008708333333,11.4985075,0
"JulianDay","155",1,2,2,15.4056041666667,15.4056041666667,14.1269166666667,16.6842916666667,2.557375,1.80833720453695,3.2700834453125,0.11738177775914,14.1524904166667,14.2547854166667,14.3826541666667,14.7662604166667,15.4056041666667,16.0449479166667,16.4285541666667,16.5564229166667,16.6587179166667,0
"JulianDay","155",2,2,2,15.3164375,15.3164375,14.023,16.609875,2.586875,1.82919685458195,3.3459611328125,0.119427043957314,14.04886875,14.15234375,14.2816875,14.66971875,15.3164375,15.96315625,16.3511875,16.48053125,16.58400625,0
"JulianDay","155",3,2,2,15.2620208333333,15.2620208333333,14.0789583333333,16.4450833333333,2.366125,1.67310303263502,2.7992737578125,0.109625262008609,14.1026195833333,14.1972645833333,14.3155708333333,14.6704895833333,15.2620208333333,15.8535520833333,16.2084708333333,16.3267770833333,16.4214220833333,0
"JulianDay","155",4,2,2,14.8372083333333,14.8372083333333,14.047,15.6274166666667,1.58041666666667,1.11752334210024,1.24885842013889,0.0753189762517257,14.0628041666667,14.1260208333333,14.2050416666667,14.4421041666667,14.8372083333333,15.2323125,15.469375,15.5483958333333,15.6116125,0
"JulianDay","155",5,2,2,12.8715625,12.8715625,11.721125,14.022,2.300875,1.6269643151626,2.6470128828125,0.126399907949217,11.74413375,11.83616875,11.9512125,12.29634375,12.8715625,13.44678125,13.7919125,13.90695625,13.99899125,0
"JulianDay","155",6,2,2,11.9045208333333,11.9045208333333,10.0893333333333,13.7197083333333,3.630375,2.56706278075011,6.5898113203125,0.215637640245224,10.1256370833333,10.2708520833333,10.4523708333333,10.9969270833333,11.9045208333333,12.8121145833333,13.3566708333333,13.5381895833333,13.6834045833333,0
"JulianDay","155",7,2,2,11.3059375,11.3059375,9.48558333333333,13.1262916666667,3.64070833333333,2.57436955082237,6.62737858420139,0.22770067062748,9.52199041666667,9.66761875,9.84965416666667,10.3957604166667,11.3059375,12.2161145833333,12.7622208333333,12.94425625,13.0898845833333,0
"JulianDay","155",8,2,2,10.9029791666667,10.9029791666667,9.33229166666667,12.4736666666667,3.141375,2.22128756474989,4.9341184453125,0.203732166300103,9.36370541666667,9.48936041666667,9.64642916666667,10.1176354166667,10.9029791666667,11.6883229166667,12.1595291666667,12.3165979166667,12.4422529166667,0
"JulianDay","155",9,2,2,10.3935208333333,10.3935208333333,9.08904166666667,11.698,2.60895833333333,1.84481212933315,3.40333179253472,0.17749636133086,9.11513125,9.21948958333333,9.3499375,9.74128125,10.3935208333333,11.0457604166667,11.4371041666667,11.5675520833333,11.6719104166667,0
"JulianDay","155",10,2,2,10.3229375,10.3229375,9.10554166666667,11.5403333333333,2.43479166666667,1.7216576982765,2.96410523003472,0.166779823889905,9.12988958333333,9.22728125,9.34902083333333,9.71423958333333,10.3229375,10.9316354166667,11.2968541666667,11.41859375,11.5159854166667,0
"JulianDay","156",1,2,2,15.5952916666667,15.5952916666667,14.4042916666667,16.7862916666667,2.382,1.68432835278636,2.836962,0.108002363071313,14.4281116666667,14.5233916666667,14.6424916666667,14.9997916666667,15.5952916666667,16.1907916666667,16.5480916666667,16.6671916666667,16.7624716666667,0
"JulianDay","156",2,2,2,15.4270416666667,15.4270416666667,14.2146666666667,16.6394166666667,2.42475,1.71455716768208,2.93970628125,0.111139724953666,14.2389141666667,14.3359041666667,14.4571416666667,14.8208541666667,15.4270416666667,16.0332291666667,16.3969416666667,16.5181791666667,16.6151691666667,0
"JulianDay","156",3,2,2,15.3501041666667,15.3501041666667,14.1489166666667,16.5512916666667,2.402375,1.69873565345303,2.8857028203125,0.110666066823305,14.1729404166667,14.2690354166667,14.3891541666667,14.7495104166667,15.3501041666667,15.9506979166667,16.3110541666667,16.4311729166667,16.5272679166667,0
"JulianDay","156",4,2,2,14.9292708333333,14.9292708333333,14.073,15.7855416666667,1.71254166666667,1.21094982556451,1.46639948003472,0.0811124561328718,14.0901254166667,14.1586270833333,14.2442541666667,14.5011354166667,14.9292708333333,15.35740625,15.6142875,15.6999145833333,15.76841625,0
"JulianDay","156",5,2,2,12.9047291666667,12.9047291666667,11.7684583333333,14.041,2.27254166666667,1.60692962302898,2.58222281336806,0.124522537612004,11.79118375,11.8820854166667,11.9957125,12.33659375,12.9047291666667,13.4728645833333,13.8137458333333,13.9273729166667,14.0182745833333,0
"JulianDay","156",6,2,2,12.0016458333333,12.0016458333333,10.0872916666667,13.916,3.82870833333333,2.70730562568544,7.32950375086805,0.225577863509868,10.12557875,10.2787270833333,10.4701625,11.04446875,12.0016458333333,12.9588229166667,13.5331291666667,13.7245645833333,13.8777129166667,0
"JulianDay","156",7,2,2,11.4367708333333,11.4367708333333,9.48845833333333,13.3850833333333,3.896625,2.75532996124103,7.5918431953125,0.24091852511466,9.52742458333333,9.68328958333333,9.87812083333334,10.4626145833333,11.4367708333333,12.4109270833333,12.9954208333333,13.1902520833333,13.3461170833333,0
"JulianDay","156",8,2,2,10.9384583333333,10.9384583333333,9.34870833333333,12.5282083333333,3.1795,2.24824601078263,5.054610125,0.205535912124968,9.38050333333333,9.50768333333333,9.66665833333333,10.1435833333333,10.9384583333333,11.7333333333333,12.2102583333333,12.3692333333333,12.4964133333333,0
"JulianDay","156",9,2,2,10.39375,10.39375,9.06433333333333,11.7231666666667,2.65883333333333,1.88007908004483,3.53469734722222,0.180885539872022,9.09092166666667,9.197275,9.33021666666667,9.72904166666667,10.39375,11.0584583333333,11.4572833333333,11.590225,11.6965783333333,0
"JulianDay","156",10,2,2,10.2836666666667,10.2836666666667,9.072625,11.4947083333333,2.42208333333333,1.71267154959892,2.93324383680556,0.166542888360077,9.09684583333333,9.19372916666667,9.31483333333333,9.67814583333333,10.2836666666667,10.8891875,11.2525,11.3736041666667,11.4704875,0
"JulianDay","157",1,2,2,16.8929166666667,16.8929166666667,15.4999583333333,18.285875,2.78591666666667,1.96994056682062,3.88066583680556,0.116613407009089,15.5278175,15.6392541666667,15.77855,16.1964375,16.8929166666667,17.5893958333333,18.0072833333333,18.1465791666667,18.2580158333333,0
"JulianDay","157",2,2,2,16.5282916666667,16.5282916666667,15.0597916666667,17.9967916666667,2.937,2.07677261634489,4.3129845,0.125649562473126,15.0891616666667,15.2066416666667,15.3534916666667,15.7940416666667,16.5282916666667,17.2625416666667,17.7030916666667,17.8499416666667,17.9674216666667,0
"JulianDay","157",3,2,2,16.1853541666667,16.1853541666667,14.859625,17.5110833333333,2.65145833333333,1.87486416753358,3.51511564670139,0.115837080129814,14.8861395833333,14.9921979166667,15.1247708333333,15.5224895833333,16.1853541666667,16.84821875,17.2459375,17.3785104166667,17.48456875,0
"JulianDay","157",4,2,2,15.1567083333333,15.1567083333333,14.6850416666667,15.628375,0.943333333333333,0.66703739691931,0.444938888888889,0.0440093839803152,14.694475,14.7322083333333,14.779375,14.920875,15.1567083333333,15.3925416666667,15.5340416666667,15.5812083333333,15.6189416666667,0
"JulianDay","157",5,2,2,13.2130625,13.2130625,12.0910833333333,14.3350416666667,2.24395833333333,1.58671815420006,2.51767450086806,0.120087084595268,12.1135229166667,12.20328125,12.3154791666667,12.6520729166667,13.2130625,13.7740520833333,14.1106458333333,14.22284375,14.3126020833333,0
"JulianDay","157",6,2,2,12.0304166666667,12.0304166666667,10.2199166666667,13.8409166666667,3.621,2.56043365467649,6.5558205,0.212830006276576,10.2561266666667,10.4009666666667,10.5820166666667,11.1251666666667,12.0304166666667,12.9356666666667,13.4788166666667,13.6598666666667,13.8047066666667,0
"JulianDay","157",7,2,2,11.4424375,11.4424375,9.52770833333333,13.3571666666667,3.82945833333333,2.70783595577133,7.33237556336806,0.236648524911876,9.56600291666667,9.71918125,9.91065416666667,10.4850729166667,11.4424375,12.3998020833333,12.9742208333333,13.16569375,13.3188720833333,0
"JulianDay","157",8,2,2,11.0174583333333,11.0174583333333,9.3395,12.6954166666667,3.35591666666667,2.37299143209695,5.63108833680555,0.215384652276602,9.37305916666667,9.50729583333334,9.67509166666667,10.1784791666667,11.0174583333333,11.8564375,12.359825,12.5276208333333,12.6618575,0
"JulianDay","157",9,2,2,10.5110625,10.5110625,9.11691666666667,11.9052083333333,2.78829166666667,1.97161994542594,3.88728520920139,0.187575703733656,9.14479958333333,9.25633125,9.39574583333333,9.81398958333333,10.5110625,11.2081354166667,11.6263791666667,11.76579375,11.8773254166667,0
