"Date","Depth","temp_F","DO_conc"
2018-09-25,7,59.0518055555556,8.04833333333333
2018-09-25,8,59.0398611111111,8.1875
2018-09-25,9,59.0279166666667,8.32666666666667
2018-09-26,3,58.2395833333333,8.35125
2018-09-26,4,58.2522222222222,8.30083333333333
2018-09-26,5,58.2648611111111,8.25041666666667
2018-09-26,6,58.2775,8.2
2018-09-26,7,58.2641666666667,8.3125
2018-09-26,8,58.2508333333333,8.425
2018-09-26,9,58.2375,8.5375
2018-09-27,3,57.6308333333333,8.37
2018-09-27,4,57.6427777777778,8.35472222222222
2018-09-27,5,57.6547222222222,8.33944444444444
2018-09-27,6,57.6666666666667,8.32416666666667
2018-09-27,7,57.6516666666667,8.45555555555556
2018-09-27,8,57.6366666666667,8.58694444444444
2018-09-27,9,57.6216666666667,8.71833333333333
2018-09-28,3,56.89375,8.66208333333333
2018-09-28,4,56.9084722222222,8.59305555555556
2018-09-28,5,56.9231944444444,8.52402777777778
2018-09-28,6,56.9379166666667,8.455
2018-09-28,7,56.9252777777778,8.55513888888889
2018-09-28,8,56.9126388888889,8.65527777777778
2018-09-28,9,56.9,8.75541666666667
2018-09-29,3,55.8383333333333,8.71291666666667
2018-09-29,4,55.8447222222222,8.62569444444444
2018-09-29,5,55.8511111111111,8.53847222222222
2018-09-29,6,55.8575,8.45125
2018-09-29,7,55.8240277777778,8.57388888888889
2018-09-29,8,55.7905555555556,8.69652777777778
2018-09-29,9,55.7570833333333,8.81916666666667
2018-09-30,3,55.1720833333333,8.95458333333333
2018-09-30,4,55.1897222222222,8.85944444444444
2018-09-30,5,55.2073611111111,8.76430555555556
2018-09-30,6,55.225,8.66916666666667
2018-09-30,7,55.2108333333333,8.77166666666667
2018-09-30,8,55.1966666666667,8.87416666666667
2018-09-30,9,55.1825,8.97666666666667
2018-10-01,3,54.6016666666667,8.80333333333333
2018-10-01,4,54.6113888888889,8.67541666666667
2018-10-01,5,54.6211111111111,8.5475
2018-10-01,6,54.6308333333333,8.41958333333333
2018-10-01,7,54.6119444444444,8.56958333333333
2018-10-01,8,54.5930555555556,8.71958333333333
2018-10-01,9,54.5741666666667,8.86958333333333
2018-10-02,3,54.1625,8.96291666666667
2018-10-02,4,54.1773611111111,8.84236111111111
2018-10-02,5,54.1922222222222,8.72180555555556
2018-10-02,6,54.2070833333333,8.60125
2018-10-02,7,54.1934722222222,8.715
2018-10-02,8,54.1798611111111,8.82875
2018-10-02,9,54.16625,8.9425
2018-10-03,3,53.7991666666667,9.08541666666667
2018-10-03,4,53.8129166666667,8.95277777777778
2018-10-03,5,53.8266666666667,8.82013888888889
2018-10-03,6,53.8404166666667,8.6875
2018-10-03,7,53.8269444444445,8.79680555555556
2018-10-03,8,53.8134722222222,8.90611111111111
2018-10-03,9,53.8,9.01541666666667
2018-10-04,3,53.0066666666667,9.3475
2018-10-04,4,53.0198611111111,9.19819444444444
2018-10-04,5,53.0330555555556,9.04888888888889
2018-10-04,6,53.04625,8.89958333333333
2018-10-04,7,53.0322222222222,9.01319444444444
2018-10-04,8,53.0181944444444,9.12680555555556
2018-10-04,9,53.0041666666667,9.24041666666667
2018-10-05,3,52.4745833333333,9.37875
2018-10-05,4,52.4919444444444,9.25402777777778
2018-10-05,5,52.5093055555556,9.12930555555556
2018-10-05,6,52.5266666666667,9.00458333333333
2018-10-05,7,52.5097222222222,9.09861111111111
2018-10-05,8,52.4927777777778,9.19263888888889
2018-10-05,9,52.4758333333333,9.28666666666667
2018-10-06,3,51.81875,9.46291666666667
2018-10-06,4,51.8355555555556,9.3325
2018-10-06,5,51.8523611111111,9.20208333333333
2018-10-06,6,51.8691666666667,9.07166666666667
2018-10-06,7,51.8548611111111,9.17069444444444
2018-10-06,8,51.8405555555556,9.26972222222222
2018-10-06,9,51.82625,9.36875
2018-10-07,3,51.3454166666667,9.49708333333333
2018-10-07,4,51.3618055555556,9.36555555555555
2018-10-07,5,51.3781944444444,9.23402777777778
2018-10-07,6,51.3945833333333,9.1025
2018-10-07,7,51.3775,9.20611111111111
2018-10-07,8,51.3604166666667,9.30972222222222
2018-10-07,9,51.3433333333333,9.41333333333333
2018-10-08,3,51.0616666666667,9.50958333333333
2018-10-08,4,51.0781944444444,9.36958333333333
2018-10-08,5,51.0947222222222,9.22958333333333
2018-10-08,6,51.11125,9.08958333333333
2018-10-08,7,51.0966666666667,9.22111111111111
2018-10-08,8,51.0820833333333,9.35263888888889
2018-10-08,9,51.0675,9.48416666666667
2018-10-09,3,50.56875,9.58708333333333
2018-10-09,4,50.5884722222222,9.46291666666667
2018-10-09,5,50.6081944444444,9.33875
2018-10-09,6,50.6279166666667,9.21458333333333
2018-10-09,7,50.6181944444444,9.32375
2018-10-09,8,50.6084722222222,9.43291666666667
2018-10-09,9,50.59875,9.54208333333333
2018-10-10,3,49.64,9.89625
2018-10-10,4,49.6581944444444,9.78583333333333
2018-10-10,5,49.6763888888889,9.67541666666667
2018-10-10,6,49.6945833333333,9.565
2018-10-10,7,49.6855555555556,9.65055555555556
2018-10-10,8,49.6765277777778,9.73611111111111
2018-10-10,9,49.6675,9.82166666666667
2018-10-11,3,48.40625,10.0720833333333
2018-10-11,4,48.4252777777778,9.96416666666667
2018-10-11,5,48.4443055555556,9.85625
2018-10-11,6,48.4633333333333,9.74833333333333
2018-10-11,7,48.4508333333333,9.82333333333333
2018-10-11,8,48.4383333333333,9.89833333333333
2018-10-11,9,48.4258333333333,9.97333333333333
2018-10-12,3,47.5971428571429,10.2792857142857
2018-10-12,4,47.6164285714286,10.162380952381
2018-10-12,5,47.6357142857143,10.0454761904762
2018-10-12,6,47.655,9.92857142857143
2018-10-12,7,47.6411904761905,10.0147619047619
2018-10-12,8,47.627380952381,10.1009523809524
2018-10-12,9,47.6135714285714,10.1871428571429
