"Date","Depth","Measurement"
2017-07-23,28,8.09526041666667
2017-07-24,2,19.7681041666667
2017-07-24,3,19.6545625
2017-07-24,4,19.5762291666667
2017-07-24,5,19.5004166666667
2017-07-24,6,19.4012708333333
2017-07-24,7,18.5703541666667
2017-07-24,8,16.82225
2017-07-24,9,14.5948958333333
2017-07-24,10,12.1390833333333
2017-07-24,11,10.2717083333333
2017-07-24,12,9.34983333333333
2017-07-24,13,9.01038541666667
2017-07-24,14,8.81998958333333
2017-07-24,15,8.662625
2017-07-24,16,8.53829166666667
2017-07-24,17,8.45351041666667
2017-07-24,18,8.40828125
2017-07-24,19,8.35721875
2017-07-24,20,8.30032291666667
2017-07-24,21,8.20447916666667
2017-07-24,22,8.0696875
2017-07-24,23,8.02703125
2017-07-24,24,8.07651041666667
2017-07-24,25,8.07989583333333
2017-07-24,26,8.0371875
2017-07-24,27,8.0403125
2017-07-24,28,8.08927083333333
2017-07-25,2,19.7595833333333
2017-07-25,3,19.7372916666667
2017-07-25,4,19.678375
2017-07-25,5,19.57275
2017-07-25,6,19.13525
2017-07-25,7,18.3049791666667
2017-07-25,8,17.0945625
2017-07-25,9,14.7685
2017-07-25,10,12.013125
2017-07-25,11,10.2249166666667
2017-07-25,12,9.34525
2017-07-25,13,9.00365625
2017-07-25,14,8.80588541666667
2017-07-25,15,8.65110416666667
2017-07-25,16,8.5393125
2017-07-25,17,8.46652083333333
2017-07-25,18,8.43272916666667
2017-07-25,19,8.38759375
2017-07-25,20,8.33111458333333
2017-07-25,21,8.23554166666667
2017-07-25,22,8.100875
2017-07-25,23,8.05697916666667
2017-07-25,24,8.10385416666667
2017-07-25,25,8.10125
2017-07-25,26,8.04916666666667
2017-07-25,27,8.04057291666667
2017-07-25,28,8.07546875
2017-07-26,2,20.0248125
2017-07-26,3,19.9946041666667
2017-07-26,4,19.9153125
2017-07-26,5,19.80975
2017-07-26,6,19.5133541666667
2017-07-26,7,18.3954375
2017-07-26,8,16.5497083333333
2017-07-26,9,14.40325
2017-07-26,10,12.1709583333333
2017-07-26,11,10.3579375
2017-07-26,12,9.337625
2017-07-26,13,8.99895833333333
2017-07-26,14,8.79670833333333
2017-07-26,15,8.63319791666667
2017-07-26,16,8.50842708333333
2017-07-26,17,8.43355208333333
2017-07-26,18,8.40857291666667
2017-07-26,19,8.36788541666667
2017-07-26,20,8.31148958333333
2017-07-26,21,8.21825
2017-07-26,22,8.08816666666667
2017-07-26,23,8.04786458333333
2017-07-26,24,8.09734375
2017-07-26,25,8.10072916666667
2017-07-26,26,8.05802083333333
2017-07-26,27,8.05697916666667
2017-07-26,28,8.09760416666667
2017-07-27,2,20.311
2017-07-27,3,20.2445625
2017-07-27,4,20.1816041666667
2017-07-27,5,20.1244583333333
2017-07-27,6,19.6168958333333
2017-07-27,7,18.5689375
2017-07-27,8,17.1886041666667
2017-07-27,9,14.7565833333333
2017-07-27,10,11.8940833333333
2017-07-27,11,10.1084791666667
2017-07-27,12,9.33789583333333
2017-07-27,13,9.03422916666667
2017-07-27,14,8.84227083333333
2017-07-27,15,8.67952083333333
2017-07-27,16,8.54597916666667
2017-07-27,17,8.46753125
2017-07-27,18,8.44417708333333
2017-07-27,19,8.40995833333333
2017-07-27,20,8.364875
2017-07-27,21,8.27607291666667
2017-07-27,22,8.14355208333333
2017-07-27,23,8.09526041666667
2017-07-27,24,8.13119791666667
2017-07-27,25,8.12338541666667
2017-07-27,26,8.07182291666667
2017-07-27,27,8.06947916666667
2017-07-27,28,8.11635416666667
2017-07-28,2,20.795125
2017-07-28,3,20.5903333333333
2017-07-28,4,20.4210625
2017-07-28,5,20.2425416666667
2017-07-28,6,19.8593541666667
2017-07-28,7,18.7865416666667
2017-07-28,8,17.0087916666667
2017-07-28,9,14.8154791666667
2017-07-28,10,12.4331458333333
2017-07-28,11,10.4987916666667
2017-07-28,12,9.43864583333333
2017-07-28,13,9.03892708333333
2017-07-28,14,8.82319791666667
2017-07-28,15,8.64255208333333
2017-07-28,16,8.49698958333333
2017-07-28,17,8.40754166666667
2017-07-28,18,8.37420833333333
2017-07-28,19,8.33770833333333
2017-07-28,20,8.29804166666667
2017-07-28,21,8.21678125
2017-07-28,22,8.09392708333333
2017-07-28,23,8.05828125
2017-07-28,24,8.10984375
2017-07-28,25,8.11010416666667
2017-07-28,26,8.0590625
2017-07-28,27,8.05151041666667
2017-07-28,28,8.08744791666667
2017-07-29,2,21.4102708333333
2017-07-29,3,21.0984791666667
2017-07-29,4,20.7179791666667
2017-07-29,5,20.3357916666667
2017-07-29,6,19.6923125
2017-07-29,7,18.6165208333333
2017-07-29,8,17.2392708333333
2017-07-29,9,14.9453333333333
2017-07-29,10,12.2729375
2017-07-29,11,10.4592916666667
2017-07-29,12,9.4823125
2017-07-29,13,9.08065625
2017-07-29,14,8.86396875
2017-07-29,15,8.69536458333333
2017-07-29,16,8.57484375
2017-07-29,17,8.50055208333333
2017-07-29,18,8.47248958333333
2017-07-29,19,8.43045833333333
2017-07-29,20,8.37445833333333
2017-07-29,21,8.27734375
2017-07-29,22,8.13911458333333
2017-07-29,23,8.0903125
2017-07-29,24,8.1309375
2017-07-29,25,8.123125
2017-07-29,26,8.066875
2017-07-29,27,8.05802083333333
2017-07-29,28,8.0965625
2017-07-30,2,21.5830625
2017-07-30,3,21.4214791666667
2017-07-30,4,21.0558125
2017-07-30,5,20.6550833333333
2017-07-30,6,19.8427083333333
2017-07-30,7,18.7750833333333
2017-07-30,8,17.3602028985507
2017-07-30,9,15.0234320652174
2017-07-30,10,12.4359791666667
2017-07-30,11,10.4751666666667
2017-07-30,12,9.47085416666667
2017-07-30,13,9.08673958333333
2017-07-30,14,8.85980208333333
2017-07-30,15,8.6798125
2017-07-30,16,8.54677083333333
2017-07-30,17,8.46569791666667
2017-07-30,18,8.43659375
2017-07-30,19,8.39665625
2017-07-30,20,8.34588541666667
2017-07-30,21,8.25683333333333
2017-07-30,22,8.1295
2017-07-30,23,8.08848958333333
2017-07-30,24,8.13380208333333
2017-07-30,25,8.13328125
2017-07-30,26,8.08692708333333
2017-07-30,27,8.08536458333333
2017-07-30,28,8.12859375
2017-07-31,2,21.7776458333333
2017-07-31,3,21.6895416666667
2017-07-31,4,21.5199166666667
2017-07-31,5,20.8399791666667
2017-07-31,6,19.8687916666667
2017-07-31,7,18.9465
2017-07-31,8,17.4552291666667
2017-07-31,9,14.9411666666667
2017-07-31,10,12.2818940217391
2017-07-31,11,10.4985190217391
2017-07-31,12,9.51491666666667
2017-07-31,13,9.10964583333333
2017-07-31,14,8.88952083333333
2017-07-31,15,8.71166666666667
2017-07-31,16,8.57608333333333
2017-07-31,17,8.49269791666667
2017-07-31,18,8.46151041666667
2017-07-31,19,8.42363541666667
2017-07-31,20,8.37907291666667
2017-07-31,21,8.28639583333333
2017-07-31,22,8.14560416666667
2017-07-31,23,8.09864583333333
2017-07-31,24,8.14552083333333
2017-07-31,25,8.14760416666667
2017-07-31,26,8.10489583333333
2017-07-31,27,8.10619791666667
2017-07-31,28,8.15151041666667
2017-08-01,2,22.0828541666667
2017-08-01,3,22.0469791666667
2017-08-01,4,21.8419583333333
2017-08-01,5,21.3100833333333
2017-08-01,6,20.056875
2017-08-01,7,18.5947083333333
2017-08-01,8,17.1091041666667
2017-08-01,9,14.9920625
2017-08-01,10,12.5488541666667
2017-08-01,11,10.482625
2017-08-01,12,9.3873125
2017-08-01,13,9.03278125
2017-08-01,14,8.82326041666667
2017-08-01,15,8.66491666666667
2017-08-01,16,8.55775
2017-08-01,17,8.49066666666667
2017-08-01,18,8.46366666666667
2017-08-01,19,8.41855208333333
2017-08-01,20,8.35532291666667
2017-08-01,21,8.2595
2017-08-01,22,8.13108333333333
2017-08-01,23,8.09005208333333
2017-08-01,24,8.13640625
2017-08-01,25,8.13692708333333
2017-08-01,26,8.09161458333333
2017-08-01,27,8.09369791666667
2017-08-01,28,8.14317708333333
2017-08-02,2,21.9473958333333
2017-08-02,3,21.9214791666667
2017-08-02,4,21.8741875
2017-08-02,5,21.8135
2017-08-02,6,20.8574583333333
2017-08-02,7,19.2418958333333
2017-08-02,8,17.4500833333333
2017-08-02,9,14.8585833333333
2017-08-02,10,12.354027173913
2017-08-02,11,10.6734438405797
2017-08-02,12,9.66560416666667
2017-08-02,13,9.21371875
2017-08-02,14,8.93790625
2017-08-02,15,8.73069791666667
2017-08-02,16,8.59209375
2017-08-02,17,8.50361458333333
2017-08-02,18,8.46526041666667
2017-08-02,19,8.41417708333333
2017-08-02,20,8.35036458333333
2017-08-02,21,8.25113541666667
2017-08-02,22,8.11648958333333
2017-08-02,23,8.07208333333333
2017-08-02,24,8.11791666666667
2017-08-02,25,8.12078125
2017-08-02,26,8.08067708333333
2017-08-02,27,8.08640625
2017-08-02,28,8.13796875
2017-08-03,2,21.4593125
2017-08-03,3,21.4657708333333
2017-08-03,4,21.4483333333333
2017-08-03,5,21.4284166666667
2017-08-03,6,20.8871875
2017-08-03,7,19.4077291666667
2017-08-03,8,17.3877708333333
2017-08-03,9,14.9025
2017-08-03,10,12.4310208333333
2017-08-03,11,10.5448125
2017-08-03,12,9.407875
2017-08-03,13,9.01680208333333
2017-08-03,14,8.81032291666667
2017-08-03,15,8.6514375
2017-08-03,16,8.54014583333333
2017-08-03,17,8.47359375
2017-08-03,18,8.45178125
2017-08-03,19,8.4151875
2017-08-03,20,8.3638125
2017-08-03,21,8.271875
2017-08-03,22,8.139375
2017-08-03,23,8.095
2017-08-03,24,8.13875
2017-08-03,25,8.13901041666667
2017-08-03,26,8.09578125
2017-08-03,27,8.09630208333333
2017-08-03,28,8.14057291666667
2017-08-04,2,20.5581041666667
2017-08-04,3,20.553625
2017-08-04,4,20.5268125
2017-08-04,5,20.5154166666667
2017-08-04,6,20.4826666666667
2017-08-04,7,19.8606477272727
2017-08-04,8,17.6602102272727
2017-08-04,9,14.8402083333333
2017-08-04,10,12.5879375
2017-08-04,11,10.6765208333333
2017-08-04,12,9.51514583333333
2017-08-04,13,9.12778125
2017-08-04,14,8.89417708333333
2017-08-04,15,8.70619791666667
2017-08-04,16,8.56384375
2017-08-04,17,8.47763541666667
2017-08-04,18,8.44757291666667
2017-08-04,19,8.40579166666667
2017-08-04,20,8.35229166666667
2017-08-04,21,8.25879166666667
2017-08-04,22,8.12529166666667
2017-08-04,23,8.08276041666667
2017-08-04,24,8.13119791666667
2017-08-04,25,8.13119791666667
2017-08-04,26,8.08276041666667
2017-08-04,27,8.0809375
2017-08-04,28,8.12572916666667
2017-08-05,2,20.505
2017-08-05,3,20.4747916666667
2017-08-05,4,20.4247291666667
2017-08-05,5,20.4024166666667
2017-08-05,6,20.3686666666667
2017-08-05,7,19.7336802536232
2017-08-05,8,17.7649302536232
2017-08-05,9,14.997875
2017-08-05,10,12.4534375
2017-08-05,11,10.6452708333333
2017-08-05,12,9.62460416666667
2017-08-05,13,9.16926041666667
2017-08-05,14,8.92378125
2017-08-05,15,8.73145833333333
2017-08-05,16,8.59229166666667
2017-08-05,17,8.50745833333333
2017-08-05,18,8.47695833333333
2017-08-05,19,8.43229166666667
2017-08-05,20,8.37345833333333
2017-08-05,21,8.27292708333333
2017-08-05,22,8.13069791666667
2017-08-05,23,8.08328125
2017-08-05,24,8.13067708333333
2017-08-05,25,8.12885416666667
2017-08-05,26,8.0778125
2017-08-05,27,8.07546875
2017-08-05,28,8.12182291666667
2017-08-06,2,20.5721041666667
2017-08-06,3,20.5066041666667
2017-08-06,4,20.4236666666667
2017-08-06,5,20.3745
2017-08-06,6,20.2985625
2017-08-06,7,19.7141458333333
2017-08-06,8,17.9519583333333
2017-08-06,9,15.135625
2017-08-06,10,12.4769583333333
2017-08-06,11,10.680125
2017-08-06,12,9.61477083333333
2017-08-06,13,9.159375
2017-08-06,14,8.894375
2017-08-06,15,8.694875
2017-08-06,16,8.560875
2017-08-06,17,8.48114583333333
2017-08-06,18,8.4556875
2017-08-06,19,8.41360416666667
2017-08-06,20,8.35489583333333
2017-08-06,21,8.25775
2017-08-06,22,8.12216666666667
2017-08-06,23,8.07651041666667
2017-08-06,24,8.12078125
2017-08-06,25,8.11921875
2017-08-06,26,8.07182291666667
2017-08-06,27,8.07182291666667
2017-08-06,28,8.11921875
2017-08-07,2,20.3750208333333
2017-08-07,3,20.3566458333333
2017-08-07,4,20.292625
2017-08-07,5,20.2385416666667
2017-08-07,6,20.1755416666667
2017-08-07,7,19.9371041666667
2017-08-07,8,17.9905
2017-08-07,9,14.8360833333333
2017-08-07,10,12.4289166666667
2017-08-07,11,10.7014791666667
2017-08-07,12,9.64777083333333
2017-08-07,13,9.19704166666667
2017-08-07,14,8.918625
2017-08-07,15,8.71498958333333
2017-08-07,16,8.58613541666667
2017-08-07,17,8.50852083333333
2017-08-07,18,8.48214583333333
2017-08-07,19,8.43751041666667
2017-08-07,20,8.37461458333333
2017-08-07,21,8.27253125
2017-08-07,22,8.13126041666667
2017-08-07,23,8.08197916666667
2017-08-07,24,8.1246875
2017-08-07,25,8.12234375
2017-08-07,26,8.07494791666667
2017-08-07,27,8.07520833333333
2017-08-07,28,8.123125
2017-08-08,2,20.3174166666667
2017-08-08,3,20.2991041666667
2017-08-08,4,20.2554375
2017-08-08,5,20.2246458333333
2017-08-08,6,20.1780208333333
2017-08-08,7,19.888
2017-08-08,8,18.058125
2017-08-08,9,15.177625
2017-08-08,10,12.6565416666667
2017-08-08,11,10.697375
2017-08-08,12,9.6178125
2017-08-08,13,9.17538541666667
2017-08-08,14,8.92590625
2017-08-08,15,8.73570833333333
2017-08-08,16,8.60479166666667
2017-08-08,17,8.52405208333333
2017-08-08,18,8.49348958333333
2017-08-08,19,8.45041666666667
2017-08-08,20,8.39483333333333
2017-08-08,21,8.29382291666667
2017-08-08,22,8.14738541666667
2017-08-08,23,8.09604166666667
2017-08-08,24,8.13979166666667
2017-08-08,25,8.13770833333333
2017-08-08,26,8.08979166666667
2017-08-08,27,8.09135416666667
2017-08-08,28,8.14239583333333
2017-08-09,2,20.302125
2017-08-09,3,20.2812708333333
2017-08-09,4,20.2425
2017-08-09,5,20.1869166666667
2017-08-09,6,20.0639583333333
2017-08-09,7,19.7680208333333
2017-08-09,8,18.3494166666667
2017-08-09,9,15.3127083333333
2017-08-09,10,12.40375
2017-08-09,11,10.6717708333333
2017-08-09,12,9.67739583333333
2017-08-09,13,9.21860416666667
2017-08-09,14,8.9505625
2017-08-09,15,8.74466666666667
2017-08-09,16,8.60091666666667
2017-08-09,17,8.5124375
2017-08-09,18,8.47922916666667
2017-08-09,19,8.4335
2017-08-09,20,8.37525
2017-08-09,21,8.27292708333333
2017-08-09,22,8.12653125
2017-08-09,23,8.07807291666667
2017-08-09,24,8.12755208333333
2017-08-09,25,8.12729166666667
2017-08-09,26,8.07729166666667
2017-08-09,27,8.07625
2017-08-09,28,8.12416666666667
2017-08-10,2,20.0004791666667
2017-08-10,3,20.0054375
2017-08-10,4,19.9890833333333
2017-08-10,5,19.9786666666667
2017-08-10,6,19.9454583333333
2017-08-10,7,19.8761458333333
2017-08-10,8,18.6863087121212
2017-08-10,9,15.5995378787879
2017-08-10,10,12.6575625
2017-08-10,11,10.802875
2017-08-10,12,9.6054375
2017-08-10,13,9.14634375
2017-08-10,14,8.88386458333333
2017-08-10,15,8.69517708333333
2017-08-10,16,8.58028125
2017-08-10,17,8.50985416666667
2017-08-10,18,8.48389583333333
2017-08-10,19,8.44391666666667
2017-08-10,20,8.38991666666667
2017-08-10,21,8.29177083333333
2017-08-10,22,8.14947916666667
2017-08-10,23,8.0965625
2017-08-10,24,8.13302083333333
2017-08-10,25,8.12494791666667
2017-08-10,26,8.07234375
2017-08-10,27,8.07
2017-08-10,28,8.11791666666667
2017-08-11,2,19.7170208333333
2017-08-11,3,19.7081041666667
2017-08-11,4,19.6778958333333
2017-08-11,5,19.6535833333333
2017-08-11,6,19.615875
2017-08-11,7,19.5896458333333
2017-08-11,8,18.4680267857143
2017-08-11,9,15.4877351190476
2017-08-11,10,12.6340625
2017-08-11,11,10.8426458333333
2017-08-11,12,9.673875
2017-08-11,13,9.18813541666667
2017-08-11,14,8.92665625
2017-08-11,15,8.73127083333333
2017-08-11,16,8.60197916666667
2017-08-11,17,8.52280208333333
2017-08-11,18,8.49373958333333
2017-08-11,19,8.44882291666667
2017-08-11,20,8.38805208333333
2017-08-11,21,8.28314583333333
2017-08-11,22,8.13410416666667
2017-08-11,23,8.08067708333333
2017-08-11,24,8.12286458333333
2017-08-11,25,8.11947916666667
2017-08-11,26,8.07052083333333
2017-08-11,27,8.07078125
2017-08-11,28,8.12026041666667
2017-08-12,2,19.8760416666667
2017-08-12,3,19.8507708333333
2017-08-12,4,19.8087291666667
2017-08-12,5,19.7854166666667
2017-08-12,6,19.7427291666667
2017-08-12,7,19.6579583333333
2017-08-12,8,18.198625
2017-08-12,9,15.3049583333333
2017-08-12,10,12.7856458333333
2017-08-12,11,10.8597291666667
2017-08-12,12,9.6328125
2017-08-12,13,9.18627083333333
2017-08-12,14,8.92739583333333
2017-08-12,15,8.73795833333333
2017-08-12,16,8.61795833333333
2017-08-12,17,8.54269791666667
2017-08-12,18,8.51217708333333
2017-08-12,19,8.46702083333333
2017-08-12,20,8.40722916666667
2017-08-12,21,8.30284375
2017-08-12,22,8.15386458333333
2017-08-12,23,8.10046875
2017-08-12,24,8.14265625
2017-08-12,25,8.14083333333333
2017-08-12,26,8.095
2017-08-12,27,8.09734375
2017-08-12,28,8.14786458333333
2017-08-13,2,19.9346041666667
2017-08-13,3,19.85725
2017-08-13,4,19.7903541666667
2017-08-13,5,19.7571666666667
2017-08-13,6,19.7031666666667
2017-08-13,7,19.5797291666667
2017-08-13,8,18.5843125
2017-08-13,9,15.7959166666667
2017-08-13,10,12.7387916666667
2017-08-13,11,10.7800208333333
2017-08-13,12,9.683625
2017-08-13,13,9.23302083333333
2017-08-13,14,8.9360625
2017-08-13,15,8.72657291666667
2017-08-13,16,8.60455208333333
2017-08-13,17,8.52592708333333
2017-08-13,18,8.49069791666667
2017-08-13,19,8.44033333333333
2017-08-13,20,8.37483333333333
2017-08-13,21,8.26963541666667
2017-08-13,22,8.12473958333333
2017-08-13,23,8.07807291666667
2017-08-13,24,8.12963541666667
2017-08-13,25,8.12911458333333
2017-08-13,26,8.07651041666667
2017-08-13,27,8.07520833333333
2017-08-13,28,8.12520833333333
2017-08-14,2,19.8671875
2017-08-14,3,19.8175833333333
2017-08-14,4,19.7492708333333
2017-08-14,5,19.69375
2017-08-14,6,19.6243125
2017-08-14,7,19.4984375
2017-08-14,8,18.766625
2017-08-14,9,15.8294375
2017-08-14,10,12.605625
2017-08-14,11,10.9012916666667
2017-08-14,12,9.72239583333333
2017-08-14,13,9.19186458333333
2017-08-14,14,8.91959375
2017-08-14,15,8.71930208333333
2017-08-14,16,8.59098958333333
2017-08-14,17,8.50951041666667
2017-08-14,18,8.47486458333333
2017-08-14,19,8.42584375
2017-08-14,20,8.36244791666667
2017-08-14,21,8.26139583333333
2017-08-14,22,8.1226875
2017-08-14,23,8.07729166666667
2017-08-14,24,8.12520833333333
2017-08-14,25,8.12546875
2017-08-14,26,8.07807291666667
2017-08-14,27,8.07729166666667
2017-08-14,28,8.123125
2017-08-15,2,19.8344791666667
2017-08-15,3,19.7596458333333
2017-08-15,4,19.69375
2017-08-15,5,19.645625
2017-08-15,6,19.5559375
2017-08-15,7,19.448875
2017-08-15,8,18.7908958333333
2017-08-15,9,15.9513333333333
2017-08-15,10,12.7205625
2017-08-15,11,10.8657916666667
2017-08-15,12,9.65485416666667
2017-08-15,13,9.17673958333333
2017-08-15,14,8.91321875
2017-08-15,15,8.72348958333333
2017-08-15,16,8.60755208333333
2017-08-15,17,8.53148958333333
2017-08-15,18,8.49530208333333
2017-08-15,19,8.44938541666667
2017-08-15,20,8.39373958333333
2017-08-15,21,8.29141666666667
2017-08-15,22,8.14241666666667
2017-08-15,23,8.08927083333333
2017-08-15,24,8.13197916666667
2017-08-15,25,8.12807291666667
2017-08-15,26,8.07755208333333
2017-08-15,27,8.07625
2017-08-15,28,8.12416666666667
2017-08-16,2,19.7794583333333
2017-08-16,3,19.7447708333333
2017-08-16,4,19.6714375
2017-08-16,5,19.6153958333333
2017-08-16,6,19.5364791666667
2017-08-16,7,19.4349791666667
2017-08-16,8,18.8434791666667
2017-08-16,9,16.0051875
2017-08-16,10,12.6673958333333
2017-08-16,11,10.8739375
2017-08-16,12,9.7455625
2017-08-16,13,9.2386875
2017-08-16,14,8.95314583333333
2017-08-16,15,8.74697916666667
2017-08-16,16,8.6201875
2017-08-16,17,8.53665625
2017-08-16,18,8.49638541666667
2017-08-16,19,8.44219791666667
2017-08-16,20,8.37409375
2017-08-16,21,8.26888541666667
2017-08-16,22,8.12657291666667
2017-08-16,23,8.07494791666667
2017-08-16,24,8.11401041666667
2017-08-16,25,8.10958333333333
2017-08-16,26,8.06166666666667
2017-08-16,27,8.05958333333333
2017-08-16,28,8.10333333333333
2017-08-17,2,19.6728333333333
2017-08-17,3,19.6798333333333
2017-08-17,4,19.6619791666667
2017-08-17,5,19.642625
2017-08-17,6,19.5965
2017-08-17,7,19.553875
2017-08-17,8,19.3434012681159
2017-08-17,9,16.4739637681159
2017-08-17,10,12.6749375
2017-08-17,11,10.7704791666667
2017-08-17,12,9.64875
2017-08-17,13,9.1839375
2017-08-17,14,8.9183125
2017-08-17,15,8.72497916666667
2017-08-17,16,8.6039375
2017-08-17,17,8.52296875
2017-08-17,18,8.48207291666667
2017-08-17,19,8.42915625
2017-08-17,20,8.36421875
2017-08-17,21,8.2600625
2017-08-17,22,8.1166875
2017-08-17,23,8.06739583333333
2017-08-17,24,8.1121875
2017-08-17,25,8.11114583333333
2017-08-17,26,8.06427083333333
2017-08-17,27,8.06583333333333
2017-08-17,28,8.11583333333333
2017-08-18,2,19.0955416666667
2017-08-18,3,19.0944791666667
2017-08-18,4,19.07025
2017-08-18,5,19.0544583333333
2017-08-18,6,19.0202708333333
2017-08-18,7,19.0008958333333
2017-08-18,8,18.9612083333333
2017-08-18,9,16.1604583333333
2017-08-18,10,12.5923958333333
2017-08-18,11,11.0659791666667
2017-08-18,12,9.93016666666667
2017-08-18,13,9.35483333333333
2017-08-18,14,9.01608333333333
2017-08-18,15,8.77761458333333
2017-08-18,16,8.63942708333333
2017-08-18,17,8.548875
2017-08-18,18,8.50595833333333
2017-08-18,19,8.45407291666667
2017-08-18,20,8.39321875
2017-08-18,21,8.290375
2017-08-18,22,8.14554166666667
2017-08-18,23,8.09369791666667
2017-08-18,24,8.13484375
2017-08-18,25,8.12911458333333
2017-08-18,26,8.07651041666667
2017-08-18,27,8.07442708333333
2017-08-18,28,8.12286458333333
2017-08-19,2,19.1846875
2017-08-19,3,19.1589166666667
2017-08-19,4,19.1093958333333
2017-08-19,5,19.0697916666667
2017-08-19,6,19.0147916666667
2017-08-19,7,18.9533333333333
2017-08-19,8,18.6774375
2017-08-19,9,16.6483125
2017-08-19,10,13.5044583333333
2017-08-19,11,11.0681875
2017-08-19,12,9.63408333333333
2017-08-19,13,9.16589583333333
2017-08-19,14,8.92210416666667
2017-08-19,15,8.74067708333333
2017-08-19,16,8.62161458333333
2017-08-19,17,8.54445833333333
2017-08-19,18,8.50920833333333
2017-08-19,19,8.45811458333333
2017-08-19,20,8.39117708333333
2017-08-19,21,8.28317708333333
2017-08-19,22,8.13411458333333
2017-08-19,23,8.08041666666667
2017-08-19,24,8.12208333333333
2017-08-19,25,8.11817708333333
2017-08-19,26,8.06869791666667
2017-08-19,27,8.06661458333333
2017-08-19,28,8.11192708333333
2017-08-20,2,19.4195416666667
2017-08-20,3,19.3958125
2017-08-20,4,19.3502916666667
2017-08-20,5,19.2848541666667
2017-08-20,6,19.117375
2017-08-20,7,18.8736458333333
2017-08-20,8,18.5644791666667
2017-08-20,9,17.0579494047619
2017-08-20,10,13.8687202380952
2017-08-20,11,11.014
2017-08-20,12,9.69545833333333
2017-08-20,13,9.25813541666667
2017-08-20,14,9.01540625
2017-08-20,15,8.80660416666667
2017-08-20,16,8.63172916666667
2017-08-20,17,8.53011458333333
2017-08-20,18,8.50176041666667
2017-08-20,19,8.44758333333333
2017-08-20,20,8.36758333333333
2017-08-20,21,8.25902083333333
2017-08-20,22,8.12189583333333
2017-08-20,23,8.07338541666667
2017-08-20,24,8.11348958333333
2017-08-20,25,8.10802083333333
2017-08-20,26,8.05697916666667
2017-08-20,27,8.05411458333333
2017-08-20,28,8.09942708333333
2017-08-21,2,19.3200208333333
2017-08-21,3,19.2828541666667
2017-08-21,4,19.2446458333333
2017-08-21,5,19.2164166666667
2017-08-21,6,19.1634166666667
2017-08-21,7,19.0841458333333
2017-08-21,8,18.7799791666667
2017-08-21,9,17.2343522727273
2017-08-21,10,14.0355189393939
2017-08-21,11,11.2473541666667
2017-08-21,12,9.9430625
2017-08-21,13,9.36264583333333
2017-08-21,14,9.0309375
2017-08-21,15,8.78647916666667
2017-08-21,16,8.62927083333333
2017-08-21,17,8.53152083333333
2017-08-21,18,8.49322916666667
2017-08-21,19,8.44033333333333
2017-08-21,20,8.37283333333333
2017-08-21,21,8.26920833333333
2017-08-21,22,8.12945833333333
2017-08-21,23,8.07989583333333
2017-08-21,24,8.12052083333333
2017-08-21,25,8.11609375
2017-08-21,26,8.06661458333333
2017-08-21,27,8.06375
2017-08-21,28,8.1075
2017-08-22,2,18.974625
2017-08-22,3,18.9801666666667
2017-08-22,4,18.9588541666667
2017-08-22,5,18.9405
2017-08-22,6,18.8830416666667
2017-08-22,7,18.796875
2017-08-22,8,18.7071458333333
2017-08-22,9,16.8996657608696
2017-08-22,10,13.3976240942029
2017-08-22,11,10.9613333333333
2017-08-22,12,9.8815625
2017-08-22,13,9.357875
2017-08-22,14,9.054125
2017-08-22,15,8.82210416666667
2017-08-22,16,8.6618125
2017-08-22,17,8.56770833333333
2017-08-22,18,8.53979166666667
2017-08-22,19,8.49417708333333
2017-08-22,20,8.43086458333333
2017-08-22,21,8.32315625
2017-08-22,22,8.17105208333333
2017-08-22,23,8.1075
2017-08-22,24,8.1325
2017-08-22,25,8.11895833333333
2017-08-22,26,8.066875
2017-08-22,27,8.06270833333333
2017-08-22,28,8.10645833333333
2017-08-23,2,18.4545208333333
2017-08-23,3,18.458
2017-08-23,4,18.4346875
2017-08-23,5,18.4128333333333
2017-08-23,6,18.3816041666667
2017-08-23,7,18.3663125
2017-08-23,8,18.3559375
2017-08-23,9,17.1609474637681
2017-08-23,10,14.2571141304348
2017-08-23,11,11.4871666666667
2017-08-23,12,9.95433333333333
2017-08-23,13,9.322375
2017-08-23,14,8.99895833333333
2017-08-23,15,8.76921875
2017-08-23,16,8.63315625
2017-08-23,17,8.54703125
2017-08-23,18,8.51084375
2017-08-23,19,8.46290625
2017-08-23,20,8.40321875
2017-08-23,21,8.29961458333333
2017-08-23,22,8.15209375
2017-08-23,23,8.098125
2017-08-23,24,8.13770833333333
2017-08-23,25,8.13197916666667
2017-08-23,26,8.0809375
2017-08-23,27,8.0746875
2017-08-23,28,8.11322916666667
2017-08-24,2,18.2712083333333
2017-08-24,3,18.2043541666667
2017-08-24,4,18.148375
2017-08-24,5,18.1136666666667
2017-08-24,6,18.0784791666667
2017-08-24,7,18.0636875
2017-08-24,8,18.0424166666667
2017-08-24,9,17.5180208333333
2017-08-24,10,15.096875
2017-08-24,11,11.8413333333333
2017-08-24,12,10.0515208333333
2017-08-24,13,9.42453125
2017-08-24,14,9.05842708333333
2017-08-24,15,8.79675
2017-08-24,16,8.6395
2017-08-24,17,8.54619791666667
2017-08-24,18,8.51684375
2017-08-24,19,8.46705208333333
2017-08-24,20,8.39682291666667
2017-08-24,21,8.29190625
2017-08-24,22,8.15230208333333
