"","Date","Depth","Measurement"
"4775",2017-07-14,24,8.04734375
"4776",2017-07-14,25,8.0465625
"4777",2017-07-14,26,8.00177083333333
"4778",2017-07-14,27,8.00359375
"4779",2017-07-14,28,8.05203125
"4780",2017-07-15,2,18.1003125
"4781",2017-07-15,3,17.9595625
"4782",2017-07-15,4,17.7911041666667
"4783",2017-07-15,5,17.6231666666667
"4784",2017-07-15,6,17.4680833333333
"4785",2017-07-15,7,17.198875
"4786",2017-07-15,8,16.5151875
"4787",2017-07-15,9,14.3544166666667
"4788",2017-07-15,10,11.3921666666667
"4789",2017-07-15,11,9.660375
"4790",2017-07-15,12,9.0825625
"4791",2017-07-15,13,8.87757291666667
"4792",2017-07-15,14,8.72730208333333
"4793",2017-07-15,15,8.60375
"4794",2017-07-15,16,8.50691666666667
"4795",2017-07-15,17,8.44134375
"4796",2017-07-15,18,8.40703125
"4797",2017-07-15,19,8.36322916666667
"4798",2017-07-15,20,8.3099375
"4799",2017-07-15,21,8.21330208333333
"4800",2017-07-15,22,8.07332291666667
"4801",2017-07-15,23,8.02286458333333
"4802",2017-07-15,24,8.06192708333333
"4803",2017-07-15,25,8.0575
"4804",2017-07-15,26,8.00958333333333
"4805",2017-07-15,27,8.00697916666667
"4806",2017-07-15,28,8.0496875
"4807",2017-07-16,2,18.6081041666667
"4808",2017-07-16,3,18.4891875
"4809",2017-07-16,4,18.3940833333333
"4810",2017-07-16,5,18.3039166666667
"4811",2017-07-16,6,18.0904166666667
"4812",2017-07-16,7,17.4392708333333
"4813",2017-07-16,8,16.4999375
"4814",2017-07-16,9,14.4386168478261
"4815",2017-07-16,10,11.5890217391304
"4816",2017-07-16,11,9.89190489130435
"4817",2017-07-16,12,9.241375
"4818",2017-07-16,13,8.95978125
"4819",2017-07-16,14,8.75059375
"4820",2017-07-16,15,8.58898958333333
"4821",2017-07-16,16,8.47496875
"4822",2017-07-16,17,8.3998125
"4823",2017-07-16,18,8.36352083333333
"4824",2017-07-16,19,8.32026041666667
"4825",2017-07-16,20,8.27003125
"4826",2017-07-16,21,8.18269791666667
"4827",2017-07-16,22,8.05826041666667
"4828",2017-07-16,23,8.02078125
"4829",2017-07-16,24,8.07026041666667
"4830",2017-07-16,25,8.06921875
"4831",2017-07-16,26,8.01765625
"4832",2017-07-16,27,8.01114583333333
"4833",2017-07-16,28,8.0496875
"4834",2017-07-17,2,18.656125
"4835",2017-07-17,3,18.6189583333333
"4836",2017-07-17,4,18.5080416666667
"4837",2017-07-17,5,18.2856041666667
"4838",2017-07-17,6,17.8693541666667
"4839",2017-07-17,7,17.3292083333333
"4840",2017-07-17,8,16.4590416666667
"4841",2017-07-17,9,14.49075
"4842",2017-07-17,10,11.8064375
"4843",2017-07-17,11,9.92625
"4844",2017-07-17,12,9.17647916666667
"4845",2017-07-17,13,8.92261458333333
"4846",2017-07-17,14,8.74859375
"4847",2017-07-17,15,8.6071875
"4848",2017-07-17,16,8.49839583333333
"4849",2017-07-17,17,8.42266666666667
"4850",2017-07-17,18,8.38
"4851",2017-07-17,19,8.33103125
"4852",2017-07-17,20,8.27576041666667
"4853",2017-07-17,21,8.18354166666667
"4854",2017-07-17,22,8.054375
"4855",2017-07-17,23,8.01348958333333
"4856",2017-07-17,24,8.06088541666667
"4857",2017-07-17,25,8.060625
"4858",2017-07-17,26,8.01270833333333
"4859",2017-07-17,27,8.00854166666667
"4860",2017-07-17,28,8.048125
"4861",2017-07-18,2,18.9652708333333
"4862",2017-07-18,3,18.9023541666667
"4863",2017-07-18,4,18.7997916666667
"4864",2017-07-18,5,18.5931666666667
"4865",2017-07-18,6,18.0928125
"4866",2017-07-18,7,17.300875
"4867",2017-07-18,8,16.3147862318841
"4868",2017-07-18,9,14.3460362318841
"4869",2017-07-18,10,11.7124375
"4870",2017-07-18,11,9.9638125
"4871",2017-07-18,12,9.218625
"4872",2017-07-18,13,8.93989583333333
"4873",2017-07-18,14,8.76735416666667
"4874",2017-07-18,15,8.62797916666667
"4875",2017-07-18,16,8.52177083333333
"4876",2017-07-18,17,8.45263541666667
"4877",2017-07-18,18,8.42057291666667
"4878",2017-07-18,19,8.38042708333333
"4879",2017-07-18,20,8.33219791666667
"4880",2017-07-18,21,8.24048958333333
"4881",2017-07-18,22,8.10530208333333
"4882",2017-07-18,23,8.05802083333333
"4883",2017-07-18,24,8.09864583333333
"4884",2017-07-18,25,8.09083333333333
"4885",2017-07-18,26,8.03458333333333
"4886",2017-07-18,27,8.02416666666667
"4887",2017-07-18,28,8.05958333333333
"4888",2017-07-19,2,19.302625
"4889",2017-07-19,3,19.26
"4890",2017-07-19,4,19.1495
"4891",2017-07-19,5,18.8091875
"4892",2017-07-19,6,18.0354166666667
"4893",2017-07-19,7,17.1662083333333
"4894",2017-07-19,8,16.4907083333333
"4895",2017-07-19,9,14.6876739130435
"4896",2017-07-19,10,11.8199655797101
"4897",2017-07-19,11,9.923125
"4898",2017-07-19,12,9.23004166666667
"4899",2017-07-19,13,8.97597916666667
"4900",2017-07-19,14,8.79310416666667
"4901",2017-07-19,15,8.64059375
"4902",2017-07-19,16,8.51844791666667
"4903",2017-07-19,17,8.442875
"4904",2017-07-19,18,8.413875
"4905",2017-07-19,19,8.37370833333333
"4906",2017-07-19,20,8.322375
"4907",2017-07-19,21,8.23039583333333
"4908",2017-07-19,22,8.09777083333333
"4909",2017-07-19,23,8.05151041666667
"4910",2017-07-19,24,8.09161458333333
"4911",2017-07-19,25,8.08302083333333
"4912",2017-07-19,26,8.02572916666667
"4913",2017-07-19,27,8.01765625
"4914",2017-07-19,28,8.05880208333333
"4915",2017-07-20,2,19.2981875
"4916",2017-07-20,3,19.2451666666667
"4917",2017-07-20,4,19.1346666666667
"4918",2017-07-20,5,18.9176666666667
"4919",2017-07-20,6,18.4495
"4920",2017-07-20,7,17.65125
"4921",2017-07-20,8,16.546318452381
"4922",2017-07-20,9,14.3231101190476
"4923",2017-07-20,10,11.7039375
"4924",2017-07-20,11,10.136
"4925",2017-07-20,12,9.34283333333333
"4926",2017-07-20,13,9.01514583333333
"4927",2017-07-20,14,8.8159375
"4928",2017-07-20,15,8.64873958333333
"4929",2017-07-20,16,8.51355208333333
"4930",2017-07-20,17,8.42985416666667
"4931",2017-07-20,18,8.39764583333333
"4932",2017-07-20,19,8.35752083333333
"4933",2017-07-20,20,8.30947916666667
"4934",2017-07-20,21,8.2151875
"4935",2017-07-20,22,8.07464583333333
"4936",2017-07-20,23,8.02859375
"4937",2017-07-20,24,8.07703125
"4938",2017-07-20,25,8.07885416666667
"4939",2017-07-20,26,8.0340625
"4940",2017-07-20,27,8.0371875
"4941",2017-07-20,28,8.08822916666667
"4942",2017-07-21,2,19.5519375
"4943",2017-07-21,3,19.5162916666667
"4944",2017-07-21,4,19.46425
"4945",2017-07-21,5,19.3854375
"4946",2017-07-21,6,18.6249375
"4947",2017-07-21,7,17.6409375
"4948",2017-07-21,8,16.7304791666667
"4949",2017-07-21,9,14.5586875
"4950",2017-07-21,10,11.8487083333333
"4951",2017-07-21,11,10.05775
"4952",2017-07-21,12,9.25045833333333
"4953",2017-07-21,13,8.9880625
"4954",2017-07-21,14,8.79652083333333
"4955",2017-07-21,15,8.64116666666667
"4956",2017-07-21,16,8.522
"4957",2017-07-21,17,8.44534375
"4958",2017-07-21,18,8.41119791666667
"4959",2017-07-21,19,8.37494791666667
"4960",2017-07-21,20,8.33659375
"4961",2017-07-21,21,8.2524375
"4962",2017-07-21,22,8.12247916666667
"4963",2017-07-21,23,8.07989583333333
"4964",2017-07-21,24,8.1246875
"4965",2017-07-21,25,8.12234375
"4966",2017-07-21,26,8.07286458333333
"4967",2017-07-21,27,8.06765625
"4968",2017-07-21,28,8.10671875
"4969",2017-07-22,2,19.5489791666667
"4970",2017-07-22,3,19.4949375
"4971",2017-07-22,4,19.4166458333333
"4972",2017-07-22,5,19.3517708333333
"4973",2017-07-22,6,19.1783541666667
"4974",2017-07-22,7,18.1502916666667
"4975",2017-07-22,8,16.5662916666667
"4976",2017-07-22,9,14.4742083333333
"4977",2017-07-22,10,12.0147708333333
"4978",2017-07-22,11,10.2579375
"4979",2017-07-22,12,9.29227083333333
"4980",2017-07-22,13,8.96679166666667
"4981",2017-07-22,14,8.81495833333333
"4982",2017-07-22,15,8.65590625
"4983",2017-07-22,16,8.48963541666667
"4984",2017-07-22,17,8.39403125
"4985",2017-07-22,18,8.36909375
"4986",2017-07-22,19,8.33520833333333
"4987",2017-07-22,20,8.292375
"4988",2017-07-22,21,8.21108333333333
"4989",2017-07-22,22,8.09133333333333
"4990",2017-07-22,23,8.05776041666667
"4991",2017-07-22,24,8.11036458333333
"4992",2017-07-22,25,8.11427083333333
"4993",2017-07-22,26,8.06947916666667
"4994",2017-07-22,27,8.06557291666667
"4995",2017-07-22,28,8.10255208333333
"4996",2017-07-23,2,19.5450833333333
"4997",2017-07-23,3,19.5400833333333
"4998",2017-07-23,4,19.4974166666667
"4999",2017-07-23,5,19.4617291666667
"5000",2017-07-23,6,19.3676458333333
"5001",2017-07-23,7,18.5361576086957
"5002",2017-07-23,8,16.8376992753623
"5003",2017-07-23,9,14.6168125
"5004",2017-07-23,10,12.0292916666667
"5005",2017-07-23,11,10.0519583333333
"5006",2017-07-23,12,9.20283333333333
"5007",2017-07-23,13,8.95289583333333
"5008",2017-07-23,14,8.78560416666667
"5009",2017-07-23,15,8.6516875
"5010",2017-07-23,16,8.55114583333333
"5011",2017-07-23,17,8.47597916666667
"5012",2017-07-23,18,8.4261875
"5013",2017-07-23,19,8.37360416666667
"5014",2017-07-23,20,8.31822916666667
"5015",2017-07-23,21,8.22551041666667
"5016",2017-07-23,22,8.09544791666667
"5017",2017-07-23,23,8.05385416666667
"5018",2017-07-23,24,8.10072916666667
"5019",2017-07-23,25,8.10072916666667
"5020",2017-07-23,26,8.05385416666667
"5021",2017-07-23,27,8.05203125
"5022",2017-07-23,28,8.09526041666667
"5023",2017-07-24,2,19.7681041666667
"5024",2017-07-24,3,19.6545625
"5025",2017-07-24,4,19.5762291666667
"5026",2017-07-24,5,19.5004166666667
"5027",2017-07-24,6,19.4012708333333
"5028",2017-07-24,7,18.5703541666667
"5029",2017-07-24,8,16.82225
"5030",2017-07-24,9,14.5948958333333
"5031",2017-07-24,10,12.1390833333333
"5032",2017-07-24,11,10.2717083333333
"5033",2017-07-24,12,9.34983333333333
"5034",2017-07-24,13,9.01038541666667
"5035",2017-07-24,14,8.81998958333333
"5036",2017-07-24,15,8.662625
"5037",2017-07-24,16,8.53829166666667
"5038",2017-07-24,17,8.45351041666667
"5039",2017-07-24,18,8.40828125
"5040",2017-07-24,19,8.35721875
"5041",2017-07-24,20,8.30032291666667
"5042",2017-07-24,21,8.20447916666667
"5043",2017-07-24,22,8.0696875
"5044",2017-07-24,23,8.02703125
"5045",2017-07-24,24,8.07651041666667
"5046",2017-07-24,25,8.07989583333333
"5047",2017-07-24,26,8.0371875
"5048",2017-07-24,27,8.0403125
"5049",2017-07-24,28,8.08927083333333
"5050",2017-07-25,2,19.7595833333333
"5051",2017-07-25,3,19.7372916666667
"5052",2017-07-25,4,19.678375
"5053",2017-07-25,5,19.57275
"5054",2017-07-25,6,19.13525
"5055",2017-07-25,7,18.3049791666667
"5056",2017-07-25,8,17.0945625
"5057",2017-07-25,9,14.7685
"5058",2017-07-25,10,12.013125
"5059",2017-07-25,11,10.2249166666667
"5060",2017-07-25,12,9.34525
"5061",2017-07-25,13,9.00365625
"5062",2017-07-25,14,8.80588541666667
"5063",2017-07-25,15,8.65110416666667
"5064",2017-07-25,16,8.5393125
"5065",2017-07-25,17,8.46652083333333
"5066",2017-07-25,18,8.43272916666667
"5067",2017-07-25,19,8.38759375
"5068",2017-07-25,20,8.33111458333333
"5069",2017-07-25,21,8.23554166666667
"5070",2017-07-25,22,8.100875
"5071",2017-07-25,23,8.05697916666667
"5072",2017-07-25,24,8.10385416666667
"5073",2017-07-25,25,8.10125
"5074",2017-07-25,26,8.04916666666667
"5075",2017-07-25,27,8.04057291666667
"5076",2017-07-25,28,8.07546875
"5077",2017-07-26,2,20.0248125
"5078",2017-07-26,3,19.9946041666667
"5079",2017-07-26,4,19.9153125
"5080",2017-07-26,5,19.80975
"5081",2017-07-26,6,19.5133541666667
"5082",2017-07-26,7,18.3954375
"5083",2017-07-26,8,16.5497083333333
"5084",2017-07-26,9,14.40325
"5085",2017-07-26,10,12.1709583333333
"5086",2017-07-26,11,10.3579375
"5087",2017-07-26,12,9.337625
"5088",2017-07-26,13,8.99895833333333
"5089",2017-07-26,14,8.79670833333333
"5090",2017-07-26,15,8.63319791666667
"5091",2017-07-26,16,8.50842708333333
"5092",2017-07-26,17,8.43355208333333
"5093",2017-07-26,18,8.40857291666667
"5094",2017-07-26,19,8.36788541666667
"5095",2017-07-26,20,8.31148958333333
"5096",2017-07-26,21,8.21825
"5097",2017-07-26,22,8.08816666666667
"5098",2017-07-26,23,8.04786458333333
"5099",2017-07-26,24,8.09734375
"5100",2017-07-26,25,8.10072916666667
"5101",2017-07-26,26,8.05802083333333
"5102",2017-07-26,27,8.05697916666667
"5103",2017-07-26,28,8.09760416666667
"5104",2017-07-27,2,20.311
"5105",2017-07-27,3,20.2445625
"5106",2017-07-27,4,20.1816041666667
"5107",2017-07-27,5,20.1244583333333
"5108",2017-07-27,6,19.6168958333333
"5109",2017-07-27,7,18.5689375
"5110",2017-07-27,8,17.1886041666667
"5111",2017-07-27,9,14.7565833333333
"5112",2017-07-27,10,11.8940833333333
"5113",2017-07-27,11,10.1084791666667
"5114",2017-07-27,12,9.33789583333333
"5115",2017-07-27,13,9.03422916666667
"5116",2017-07-27,14,8.84227083333333
"5117",2017-07-27,15,8.67952083333333
"5118",2017-07-27,16,8.54597916666667
"5119",2017-07-27,17,8.46753125
"5120",2017-07-27,18,8.44417708333333
"5121",2017-07-27,19,8.40995833333333
"5122",2017-07-27,20,8.364875
"5123",2017-07-27,21,8.27607291666667
"5124",2017-07-27,22,8.14355208333333
"5125",2017-07-27,23,8.09526041666667
"5126",2017-07-27,24,8.13119791666667
"5127",2017-07-27,25,8.12338541666667
"5128",2017-07-27,26,8.07182291666667
"5129",2017-07-27,27,8.06947916666667
"5130",2017-07-27,28,8.11635416666667
"5131",2017-07-28,2,20.795125
"5132",2017-07-28,3,20.5903333333333
"5133",2017-07-28,4,20.4210625
"5134",2017-07-28,5,20.2425416666667
"5135",2017-07-28,6,19.8593541666667
"5136",2017-07-28,7,18.7865416666667
"5137",2017-07-28,8,17.0087916666667
"5138",2017-07-28,9,14.8154791666667
"5139",2017-07-28,10,12.4331458333333
"5140",2017-07-28,11,10.4987916666667
"5141",2017-07-28,12,9.43864583333333
"5142",2017-07-28,13,9.03892708333333
"5143",2017-07-28,14,8.82319791666667
"5144",2017-07-28,15,8.64255208333333
"5145",2017-07-28,16,8.49698958333333
"5146",2017-07-28,17,8.40754166666667
"5147",2017-07-28,18,8.37420833333333
"5148",2017-07-28,19,8.33770833333333
"5149",2017-07-28,20,8.29804166666667
"5150",2017-07-28,21,8.21678125
"5151",2017-07-28,22,8.09392708333333
"5152",2017-07-28,23,8.05828125
"5153",2017-07-28,24,8.10984375
"5154",2017-07-28,25,8.11010416666667
"5155",2017-07-28,26,8.0590625
"5156",2017-07-28,27,8.05151041666667
"5157",2017-07-28,28,8.08744791666667
"5158",2017-07-29,2,21.4102708333333
"5159",2017-07-29,3,21.0984791666667
"5160",2017-07-29,4,20.7179791666667
"5161",2017-07-29,5,20.3357916666667
"5162",2017-07-29,6,19.6923125
"5163",2017-07-29,7,18.6165208333333
"5164",2017-07-29,8,17.2392708333333
"5165",2017-07-29,9,14.9453333333333
"5166",2017-07-29,10,12.2729375
"5167",2017-07-29,11,10.4592916666667
"5168",2017-07-29,12,9.4823125
"5169",2017-07-29,13,9.08065625
"5170",2017-07-29,14,8.86396875
"5171",2017-07-29,15,8.69536458333333
"5172",2017-07-29,16,8.57484375
"5173",2017-07-29,17,8.50055208333333
"5174",2017-07-29,18,8.47248958333333
"5175",2017-07-29,19,8.43045833333333
"5176",2017-07-29,20,8.37445833333333
"5177",2017-07-29,21,8.27734375
"5178",2017-07-29,22,8.13911458333333
"5179",2017-07-29,23,8.0903125
"5180",2017-07-29,24,8.1309375
"5181",2017-07-29,25,8.123125
"5182",2017-07-29,26,8.066875
"5183",2017-07-29,27,8.05802083333333
"5184",2017-07-29,28,8.0965625
"5185",2017-07-30,2,21.5830625
"5186",2017-07-30,3,21.4214791666667
"5187",2017-07-30,4,21.0558125
"5188",2017-07-30,5,20.6550833333333
"5189",2017-07-30,6,19.8427083333333
"5190",2017-07-30,7,18.7750833333333
"5191",2017-07-30,8,17.3602028985507
"5192",2017-07-30,9,15.0234320652174
"5193",2017-07-30,10,12.4359791666667
"5194",2017-07-30,11,10.4751666666667
"5195",2017-07-30,12,9.47085416666667
"5196",2017-07-30,13,9.08673958333333
"5197",2017-07-30,14,8.85980208333333
"5198",2017-07-30,15,8.6798125
"5199",2017-07-30,16,8.54677083333333
"5200",2017-07-30,17,8.46569791666667
"5201",2017-07-30,18,8.43659375
"5202",2017-07-30,19,8.39665625
"5203",2017-07-30,20,8.34588541666667
"5204",2017-07-30,21,8.25683333333333
"5205",2017-07-30,22,8.1295
"5206",2017-07-30,23,8.08848958333333
"5207",2017-07-30,24,8.13380208333333
"5208",2017-07-30,25,8.13328125
"5209",2017-07-30,26,8.08692708333333
"5210",2017-07-30,27,8.08536458333333
"5211",2017-07-30,28,8.12859375
"5212",2017-07-31,2,21.7776458333333
"5213",2017-07-31,3,21.6895416666667
"5214",2017-07-31,4,21.5199166666667
"5215",2017-07-31,5,20.8399791666667
"5216",2017-07-31,6,19.8687916666667
"5217",2017-07-31,7,18.9465
"5218",2017-07-31,8,17.4552291666667
"5219",2017-07-31,9,14.9411666666667
"5220",2017-07-31,10,12.2818940217391
"5221",2017-07-31,11,10.4985190217391
"5222",2017-07-31,12,9.51491666666667
"5223",2017-07-31,13,9.10964583333333
"5224",2017-07-31,14,8.88952083333333
"5225",2017-07-31,15,8.71166666666667
"5226",2017-07-31,16,8.57608333333333
"5227",2017-07-31,17,8.49269791666667
"5228",2017-07-31,18,8.46151041666667
"5229",2017-07-31,19,8.42363541666667
"5230",2017-07-31,20,8.37907291666667
"5231",2017-07-31,21,8.28639583333333
"5232",2017-07-31,22,8.14560416666667
"5233",2017-07-31,23,8.09864583333333
"5234",2017-07-31,24,8.14552083333333
"5235",2017-07-31,25,8.14760416666667
"5236",2017-07-31,26,8.10489583333333
"5237",2017-07-31,27,8.10619791666667
"5238",2017-07-31,28,8.15151041666667
"5239",2017-08-01,2,22.0828541666667
"5240",2017-08-01,3,22.0469791666667
"5241",2017-08-01,4,21.8419583333333
"5242",2017-08-01,5,21.3100833333333
"5243",2017-08-01,6,20.056875
"5244",2017-08-01,7,18.5947083333333
"5245",2017-08-01,8,17.1091041666667
"5246",2017-08-01,9,14.9920625
"5247",2017-08-01,10,12.5488541666667
"5248",2017-08-01,11,10.482625
"5249",2017-08-01,12,9.3873125
"5250",2017-08-01,13,9.03278125
"5251",2017-08-01,14,8.82326041666667
"5252",2017-08-01,15,8.66491666666667
"5253",2017-08-01,16,8.55775
"5254",2017-08-01,17,8.49066666666667
"5255",2017-08-01,18,8.46366666666667
"5256",2017-08-01,19,8.41855208333333
"5257",2017-08-01,20,8.35532291666667
"5258",2017-08-01,21,8.2595
"5259",2017-08-01,22,8.13108333333333
"5260",2017-08-01,23,8.09005208333333
"5261",2017-08-01,24,8.13640625
"5262",2017-08-01,25,8.13692708333333
"5263",2017-08-01,26,8.09161458333333
"5264",2017-08-01,27,8.09369791666667
"5265",2017-08-01,28,8.14317708333333
"5266",2017-08-02,2,21.9473958333333
"5267",2017-08-02,3,21.9214791666667
"5268",2017-08-02,4,21.8741875
"5269",2017-08-02,5,21.8135
"5270",2017-08-02,6,20.8574583333333
"5271",2017-08-02,7,19.2418958333333
"5272",2017-08-02,8,17.4500833333333
"5273",2017-08-02,9,14.8585833333333
"5274",2017-08-02,10,12.354027173913
"5275",2017-08-02,11,10.6734438405797
"5276",2017-08-02,12,9.66560416666667
"5277",2017-08-02,13,9.21371875
"5278",2017-08-02,14,8.93790625
"5279",2017-08-02,15,8.73069791666667
"5280",2017-08-02,16,8.59209375
"5281",2017-08-02,17,8.50361458333333
"5282",2017-08-02,18,8.46526041666667
"5283",2017-08-02,19,8.41417708333333
"5284",2017-08-02,20,8.35036458333333
"5285",2017-08-02,21,8.25113541666667
"5286",2017-08-02,22,8.11648958333333
"5287",2017-08-02,23,8.07208333333333
"5288",2017-08-02,24,8.11791666666667
"5289",2017-08-02,25,8.12078125
"5290",2017-08-02,26,8.08067708333333
"5291",2017-08-02,27,8.08640625
"5292",2017-08-02,28,8.13796875
"5293",2017-08-03,2,21.4593125
"5294",2017-08-03,3,21.4657708333333
"5295",2017-08-03,4,21.4483333333333
"5296",2017-08-03,5,21.4284166666667
"5297",2017-08-03,6,20.8871875
"5298",2017-08-03,7,19.4077291666667
"5299",2017-08-03,8,17.3877708333333
"5300",2017-08-03,9,14.9025
"5301",2017-08-03,10,12.4310208333333
"5302",2017-08-03,11,10.5448125
"5303",2017-08-03,12,9.407875
"5304",2017-08-03,13,9.01680208333333
"5305",2017-08-03,14,8.81032291666667
"5306",2017-08-03,15,8.6514375
"5307",2017-08-03,16,8.54014583333333
"5308",2017-08-03,17,8.47359375
"5309",2017-08-03,18,8.45178125
"5310",2017-08-03,19,8.4151875
"5311",2017-08-03,20,8.3638125
"5312",2017-08-03,21,8.271875
"5313",2017-08-03,22,8.139375
"5314",2017-08-03,23,8.095
"5315",2017-08-03,24,8.13875
"5316",2017-08-03,25,8.13901041666667
"5317",2017-08-03,26,8.09578125
"5318",2017-08-03,27,8.09630208333333
"5319",2017-08-03,28,8.14057291666667
"5320",2017-08-04,2,20.5581041666667
"5321",2017-08-04,3,20.553625
"5322",2017-08-04,4,20.5268125
"5323",2017-08-04,5,20.5154166666667
"5324",2017-08-04,6,20.4826666666667
"5325",2017-08-04,7,19.8606477272727
"5326",2017-08-04,8,17.6602102272727
"5327",2017-08-04,9,14.8402083333333
"5328",2017-08-04,10,12.5879375
"5329",2017-08-04,11,10.6765208333333
"5330",2017-08-04,12,9.51514583333333
"5331",2017-08-04,13,9.12778125
"5332",2017-08-04,14,8.89417708333333
"5333",2017-08-04,15,8.70619791666667
"5334",2017-08-04,16,8.56384375
"5335",2017-08-04,17,8.47763541666667
"5336",2017-08-04,18,8.44757291666667
"5337",2017-08-04,19,8.40579166666667
"5338",2017-08-04,20,8.35229166666667
"5339",2017-08-04,21,8.25879166666667
"5340",2017-08-04,22,8.12529166666667
"5341",2017-08-04,23,8.08276041666667
"5342",2017-08-04,24,8.13119791666667
"5343",2017-08-04,25,8.13119791666667
"5344",2017-08-04,26,8.08276041666667
"5345",2017-08-04,27,8.0809375
"5346",2017-08-04,28,8.12572916666667
"5347",2017-08-05,2,20.505
"5348",2017-08-05,3,20.4747916666667
"5349",2017-08-05,4,20.4247291666667
"5350",2017-08-05,5,20.4024166666667
"5351",2017-08-05,6,20.3686666666667
"5352",2017-08-05,7,19.7336802536232
"5353",2017-08-05,8,17.7649302536232
"5354",2017-08-05,9,14.997875
"5355",2017-08-05,10,12.4534375
"5356",2017-08-05,11,10.6452708333333
"5357",2017-08-05,12,9.62460416666667
"5358",2017-08-05,13,9.16926041666667
"5359",2017-08-05,14,8.92378125
"5360",2017-08-05,15,8.73145833333333
"5361",2017-08-05,16,8.59229166666667
"5362",2017-08-05,17,8.50745833333333
"5363",2017-08-05,18,8.47695833333333
"5364",2017-08-05,19,8.43229166666667
"5365",2017-08-05,20,8.37345833333333
"5366",2017-08-05,21,8.27292708333333
"5367",2017-08-05,22,8.13069791666667
"5368",2017-08-05,23,8.08328125
"5369",2017-08-05,24,8.13067708333333
"5370",2017-08-05,25,8.12885416666667
"5371",2017-08-05,26,8.0778125
"5372",2017-08-05,27,8.07546875
"5373",2017-08-05,28,8.12182291666667
"5374",2017-08-06,2,20.5721041666667
"5375",2017-08-06,3,20.5066041666667
"5376",2017-08-06,4,20.4236666666667
"5377",2017-08-06,5,20.3745
"5378",2017-08-06,6,20.2985625
"5379",2017-08-06,7,19.7141458333333
"5380",2017-08-06,8,17.9519583333333
"5381",2017-08-06,9,15.135625
"5382",2017-08-06,10,12.4769583333333
"5383",2017-08-06,11,10.680125
"5384",2017-08-06,12,9.61477083333333
"5385",2017-08-06,13,9.159375
"5386",2017-08-06,14,8.894375
"5387",2017-08-06,15,8.694875
"5388",2017-08-06,16,8.560875
"5389",2017-08-06,17,8.48114583333333
"5390",2017-08-06,18,8.4556875
"5391",2017-08-06,19,8.41360416666667
"5392",2017-08-06,20,8.35489583333333
"5393",2017-08-06,21,8.25775
"5394",2017-08-06,22,8.12216666666667
"5395",2017-08-06,23,8.07651041666667
"5396",2017-08-06,24,8.12078125
"5397",2017-08-06,25,8.11921875
"5398",2017-08-06,26,8.07182291666667
"5399",2017-08-06,27,8.07182291666667
"5400",2017-08-06,28,8.11921875
"5401",2017-08-07,2,20.3750208333333
"5402",2017-08-07,3,20.3566458333333
"5403",2017-08-07,4,20.292625
"5404",2017-08-07,5,20.2385416666667
"5405",2017-08-07,6,20.1755416666667
"5406",2017-08-07,7,19.9371041666667
"5407",2017-08-07,8,17.9905
"5408",2017-08-07,9,14.8360833333333
"5409",2017-08-07,10,12.4289166666667
"5410",2017-08-07,11,10.7014791666667
"5411",2017-08-07,12,9.64777083333333
"5412",2017-08-07,13,9.19704166666667
"5413",2017-08-07,14,8.918625
"5414",2017-08-07,15,8.71498958333333
"5415",2017-08-07,16,8.58613541666667
"5416",2017-08-07,17,8.50852083333333
"5417",2017-08-07,18,8.48214583333333
"5418",2017-08-07,19,8.43751041666667
"5419",2017-08-07,20,8.37461458333333
"5420",2017-08-07,21,8.27253125
"5421",2017-08-07,22,8.13126041666667
"5422",2017-08-07,23,8.08197916666667
"5423",2017-08-07,24,8.1246875
"5424",2017-08-07,25,8.12234375
"5425",2017-08-07,26,8.07494791666667
"5426",2017-08-07,27,8.07520833333333
"5427",2017-08-07,28,8.123125
"5428",2017-08-08,2,20.3174166666667
"5429",2017-08-08,3,20.2991041666667
"5430",2017-08-08,4,20.2554375
"5431",2017-08-08,5,20.2246458333333
"5432",2017-08-08,6,20.1780208333333
"5433",2017-08-08,7,19.888
"5434",2017-08-08,8,18.058125
"5435",2017-08-08,9,15.177625
"5436",2017-08-08,10,12.6565416666667
"5437",2017-08-08,11,10.697375
"5438",2017-08-08,12,9.6178125
"5439",2017-08-08,13,9.17538541666667
"5440",2017-08-08,14,8.92590625
"5441",2017-08-08,15,8.73570833333333
"5442",2017-08-08,16,8.60479166666667
"5443",2017-08-08,17,8.52405208333333
"5444",2017-08-08,18,8.49348958333333
"5445",2017-08-08,19,8.45041666666667
"5446",2017-08-08,20,8.39483333333333
"5447",2017-08-08,21,8.29382291666667
"5448",2017-08-08,22,8.14738541666667
"5449",2017-08-08,23,8.09604166666667
"5450",2017-08-08,24,8.13979166666667
"5451",2017-08-08,25,8.13770833333333
"5452",2017-08-08,26,8.08979166666667
"5453",2017-08-08,27,8.09135416666667
"5454",2017-08-08,28,8.14239583333333
"5455",2017-08-09,2,20.302125
"5456",2017-08-09,3,20.2812708333333
"5457",2017-08-09,4,20.2425
"5458",2017-08-09,5,20.1869166666667
"5459",2017-08-09,6,20.0639583333333
"5460",2017-08-09,7,19.7680208333333
"5461",2017-08-09,8,18.3494166666667
"5462",2017-08-09,9,15.3127083333333
"5463",2017-08-09,10,12.40375
"5464",2017-08-09,11,10.6717708333333
"5465",2017-08-09,12,9.67739583333333
"5466",2017-08-09,13,9.21860416666667
